Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of intracellular transport (GO:0032388),0.3764630223330602,1.1918857104487222,0.1694915254237288,0.5744615676970398,39,30,CEP290;NUMA1;EHD1;PDCD10;ICE1;TPR;STX18;NEDD4;DYNC1H1;RAB29;ZFAND1;STK11;BCAS3;EHD2;PLK3;KIF20B;PCM1;OAZ1;ATP2A1;PCNT;SPAG5;EIPR1;TBC1D20;OAZ2;CEP131;RUFY3;B3GAT3;VAMP2;CAPN10;RIPOR1,CEP290;NUMA1;EHD1;PDCD10;ICE1;TPR;STX18;NEDD4;DYNC1H1;RAB29
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),0.3303866769438893,1.1935200252145097,0.21052631578947367,0.5745432775868062,58,45,IKBKG;SPATA2;PTPN2;ADAM17;SPPL2A;TAX1BP1;GPS2;CARD16;ZNF675;SYK;TNFAIP3;CFLAR;OTULIN;MADD;LAPTM5;CASP4;RACK1;GAS6;TRADD;PELI3;CYLD;SPHK1;CASP8;CHUK;F2RL1;SPPL2B;TNFRSF1A;RBCK1;HIPK1;UBE2K;RFFL;RNF31;FADD;GSTP1;TRAF1;RIPK1;TRAIP;CARD8;TRAF2;BIRC3;PYCARD;CPNE1;CLIP3;SHARPIN;BIRC2,IKBKG;SPATA2;PTPN2;ADAM17;SPPL2A;TAX1BP1;GPS2;CARD16;ZNF675;SYK;TNFAIP3;CFLAR
cell junction organization (GO:0034330),0.3119074541246907,1.1931795083208436,0.18461538461538463,0.5746238830683148,72,43,DVL1;LIMS1;PSEN1;PRKCI;RHOA;TGFB2;TJP3;MYO9A;MARVELD3;OCLN;FBLIM1;CDC42;CXADR;OPHN1;PPFIBP1;VMP1;ACTG1;APP;GRHL2;CAPZA1;TJP2;L1CAM;CLDN1;AGRN;FLNC;FERMT2;ACTB;PPFIA1;APBB2;MARVELD2;SNCA;CLDN3;SMAD3;ILK;SH3BP1;SNCG;VASP;RAB8B;NLGN2;WNT7B;TJP1;PIN1;FLNA,DVL1;LIMS1;PSEN1;PRKCI;RHOA;TGFB2;TJP3;MYO9A;MARVELD3;OCLN;FBLIM1;CDC42;CXADR;OPHN1;PPFIBP1;VMP1;ACTG1
protein autophosphorylation (GO:0046777),0.2752670787818095,1.181654888028326,0.17647058823529413,0.5750302062366124,159,106,ERBB2;MAPK3;STK24;SIK1;TAOK3;MAP3K13;TAF1;ULK1;MINK1;STK16;STK25;AKT1;EIF2AK1;SIK2;CDK12;MELK;SLK;EIF2AK3;PAK2;ATM;OXSR1;PTK2;PAK1;FER;LYN;NEK6;TYRO3;PIKFYVE;PRKX;RIOK2;MAPK15;EIF2AK4;STK4;MARK2;PIM1;PDPK1;ATR;ATP13A2;EGFR;EIF2AK2;MTOR;MAP3K9;UHMK1;MKNK1;LMTK2;PEAK1;STK11;CSF1R;ABL1;MARK3;MAP3K10;PASK;STK26;WNK2;TNIK;NEK2;VRK1;CAD;PTK6;MAP3K21;DYRK1A;GRK5;AAK1;VRK2;CHEK2;ULK3;EPHA1;MAP3K11;STK39;PINK1;MAPKAPK3;IRAK1;MAPKAPK5;SMG1;AURKB;PRKD2;FGFR4;RIPK1;EPHB4;PTK2B;AURKA;HTATIP2;PIM3;EPHB3;ACVR1B;CAMKK2;MAP3K12;EPHA4;TNK1;MAP3K3;MAPKAPK2;FGFR1;CLK2;DAPK3;DAPK2;STK10;GSK3B;MAP2K2;DDR1;JAK2;SRC;TAOK1;DAPK1;IGF1R;MKNK2;TAOK2,ERBB2;MAPK3;STK24;SIK1;TAOK3;MAP3K13;TAF1;ULK1;MINK1;STK16;STK25;AKT1;EIF2AK1;SIK2;CDK12;MELK;SLK;EIF2AK3;PAK2;ATM;OXSR1;PTK2;PAK1;FER;LYN;NEK6;TYRO3;PIKFYVE;PRKX;RIOK2;MAPK15;EIF2AK4;STK4;MARK2;PIM1;PDPK1;ATR
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.29008721295186973,1.185728690028884,0.20833333333333334,0.5750713604782457,82,65,CCNG1;PKMYT1;CDKN2A;ADAM17;CDK5RAP3;MNAT1;CCNH;CCNJL;AKT1;CCNT2;CCND3;CDK5RAP1;CCNYL1;APC;GTF2H1;IPO7;CCNK;CCNT1;CCNB2;EGFR;MAPRE3;LATS1;IPO5;CCNB1;PSMD10;CCNA2;CDKN1B;GTPBP4;ACTB;BLM;PSRC1;HHEX;CCNE2;CCNE1;PKD2;BCCIP;LATS2;TFAP4;CDC37;CDC25A;CCNF;CCNG2;CDKN2C;CDC6;CDKN3;PDGFB;PLK1;PKD1;HERC5;INCA1;CCNY;GADD45A;CDKN1A;CDC25C;CNPPD1;CDKN2B;HEXIM1;CCND1;SERTAD1;NR2F2;CDKN1C;MEN1;CDK7;HEXIM2;CCNI,CCNG1;PKMYT1;CDKN2A;ADAM17;CDK5RAP3;MNAT1;CCNH;CCNJL;AKT1;CCNT2;CCND3;CDK5RAP1;CCNYL1;APC;GTF2H1
regulation of cell-substrate junction assembly (GO:0090109),0.4022729535298071,1.1853271070027072,0.27586206896551724,0.5751476661955787,21,19,CLASP1;EFNA5;PTPRA;RHOA;SLK;VCL;PTK2;LIMCH1;ACTG1;SLC9A1;ROCK2;PEAK1;MACF1;DUSP3;LDB1;ROCK1;DAPK3;CORO1C;CAMSAP3,CLASP1;EFNA5;PTPRA;RHOA;SLK;VCL;PTK2;LIMCH1
positive regulation of wound healing (GO:0090303),0.38003575553297403,1.1926502983011336,0.19607843137254902,0.5752521353704514,40,28,ENPP4;ST3GAL4;RREB1;OCLN;PTK2;CLEC7A;ARFGEF1;ACTG1;ANXA1;PLPP3;DUOX1;CLDN1;MTOR;HRAS;CLDN4;ITGB1;KANK1;FERMT1;THBS1;FERMT2;SERPINE1;HBEGF;F2R;F12;MYLK;CLDN3;XBP1;DMTN,ENPP4;ST3GAL4;RREB1;OCLN;PTK2;CLEC7A;ARFGEF1;ACTG1;ANXA1;PLPP3;DUOX1;CLDN1;MTOR;HRAS;CLDN4;ITGB1;KANK1
iron ion transport (GO:0006826),0.3520594097621334,1.1908953089639764,0.2698412698412698,0.5752790544977019,50,34,FTH1;ATP6V0E1;SLC40A1;TCIRG1;ATP6V1E2;ATP6V1C1;ATP6V1D;ATP6V1E1;IREB2;ATP6V0A1;MELTF;ATP6V1A;ATP6V0C;ATP6V0A2;ATP6V0B;ATP6V1B2;LMTK2;CLTC;SLC39A14;STEAP3;ATP6V1H;ARHGAP1;DNM2;HFE;TFRC;ATP6V0E2;ATP6AP1;ATP6V1F;SLC11A2;MCOLN1;RAB11B;ABCB7;ATP6V1G1;ATP6V0D1,FTH1;ATP6V0E1;SLC40A1;TCIRG1;ATP6V1E2;ATP6V1C1;ATP6V1D;ATP6V1E1;IREB2;ATP6V0A1;MELTF;ATP6V1A
regulation of canonical Wnt signaling pathway (GO:0060828),0.2524699469255663,1.1900811973189784,0.10909090909090909,0.5753777552193982,253,179,SLC9A3R1;TMEM9;PSME2;DAB2;ATP6AP2;DVL1;PSMA1;RNF220;PSMC5;CTNNB1;RNF146;USP47;CSNK1A1;CSNK1E;PSMD9;USP34;CCAR2;PSEN1;STK3;XIAP;PSMF1;SCYL2;LGR4;VCP;CSNK1G2;CTNND1;PSMD1;CAPRIN2;PSME4;LMBR1L;TLE1;DDX3X;APC;TNKS;PSMC3;PSMC6;PSMB4;CAV1;LIMD1;PSMA7;INVS;PSMA4;PSME3;PPP1CA;TNKS2;MDK;WNK1;CSNK1G3;OTULIN;CSNK1D;STK4;CSNK1G1;SCEL;UBAC2;PTK7;WWTR1;PSMD12;EGFR;LATS1;PSMD7;SOX9;CHD8;GNAQ;PSMD5;AMFR;PSMD10;PSME1;PSMD6;STK11;USP8;KANK1;SMURF2;PSMB9;PSMB2;CDK14;PSMC4;PSMD2;SOX7;DKK1;PSMD14;ANKRD6;DDIT3;WNK2;SIAH2;LZTS2;NFKB1;CDH3;CYLD;GID8;UBE2B;AMER1;PPM1A;DKK3;FOLR1;TMEM64;GPRC5B;PSMA6;IGFBP2;TLE3;PSMB3;PSMA3;KLHL12;RUVBL2;HHEX;MAD2L2;GSKIP;NRARP;UBR5;SFRP1;PFDN5;PSMB5;IGFBP4;NOG;DAB2IP;LATS2;RBX1;RUVBL1;DVL3;SOX13;BAMBI;FAM53B;GSK3A;LRRK1;SOX4;PSMC2;PSMA2;WNT5A;PSMB1;APC2;PTPRU;KREMEN2;MLLT3;FZD7;CCNY;JRK;ILK;EMD;AXIN1;PSMB10;WNT11;ZNF703;PSMD13;BTRC;LRP6;FRMD8;JADE1;NKX2-5;PSMD3;APOE;PPM1B;NPHP4;PSMB6;JUP;TLE2;PSMB7;TRPM4;FZD6;PSMD8;DAPK3;GSK3B;PPM1N;PSMA5;FUZ;PSMB8;PSMD11;TBL1XR1;HDAC1;SNAI2;PSMD4;WLS;COL1A1;SDHAF2;PIN1;IGFBP6;DVL2;PSMC1;TBL1X;CUL3;TPBG,SLC9A3R1;TMEM9;PSME2;DAB2;ATP6AP2;DVL1;PSMA1;RNF220;PSMC5;CTNNB1;RNF146;USP47;CSNK1A1;CSNK1E;PSMD9;USP34;CCAR2;PSEN1;STK3;XIAP;PSMF1;SCYL2;LGR4;VCP;CSNK1G2;CTNND1;PSMD1;CAPRIN2;PSME4;LMBR1L;TLE1;DDX3X;APC;TNKS;PSMC3;PSMC6;PSMB4;CAV1;LIMD1;PSMA7;INVS;PSMA4;PSME3;PPP1CA;TNKS2;MDK;WNK1;CSNK1G3;OTULIN;CSNK1D;STK4
NAD biosynthetic process (GO:0009435),0.4235295752580055,1.191145280435057,0.21818181818181817,0.5755445949464533,21,15,NAPRT;NUDT12;NAXD;NAXE;NMNAT1;NADSYN1;PARP9;PARP10;KYNU;NMNAT2;NAMPT;PTGS2;PARP16;PTGIS;QPRT,NAPRT;NUDT12;NAXD;NAXE;NMNAT1;NADSYN1;PARP9;PARP10;KYNU
glycolytic process (GO:0006096),0.4038693725975322,1.1860494992986437,0.27586206896551724,0.5755522243833546,29,20,TPI1;ENO1;GAPDH;ALDOA;LDHA;PFKM;PFKFB2;ALDOC;PGM1;HK1;GAPDHS;HK2;ENO2;PGAM1;PKM;PFKL;GPI;ENO3;HKDC1;PGK1,TPI1;ENO1;GAPDH;ALDOA;LDHA;PFKM;PFKFB2;ALDOC
glutamine family amino acid metabolic process (GO:0009064),0.3728634233809341,1.1861311995834736,0.25,0.576454104294377,37,25,GLS;GCLM;GGT1;ALDH18A1;NIT2;AADAT;FPGS;RIMKLB;OAT;GCLC;ALDH5A1;CPS1;GLUD1;DDAH1;PYCR2;CAD;GOT1;DDAH2;GLUL;KYAT1;SLC39A8;PYCR1;MTHFS;ALDH4A1;GOT2,GLS;GCLM;GGT1;ALDH18A1;NIT2;AADAT;FPGS;RIMKLB;OAT
regulation of cellular protein catabolic process (GO:1903362),0.4250308167755853,1.1868645040544548,0.22413793103448276,0.5767825826774271,18,16,ATRAID;RDX;CDK5RAP3;VPS35;HSP90AA1;MSN;VPS11;WDR91;FAF1;AMER1;DAB2IP;PTTG1IP;EZR;VGLL4;RGP1;RIC1,ATRAID;RDX;CDK5RAP3;VPS35;HSP90AA1;MSN;VPS11
regulation of cell motility (GO:2000145),0.2848255866355003,1.1804784176667018,0.1568627450980392,0.5771986996926473,133,78,ERBB2;ERBB3;DIAPH1;LMNA;LMO4;MINK1;AKT2;DOCK10;PKN2;AKT1;PLXNB2;AMOT;RHOA;SLK;PLXND1;CFAP20;PLXNB1;PRKX;TMSB4X;KIF2A;TRIM32;EGFR;TBCCD1;ROCK2;NRG4;DUOX1;DDX58;AMOTL1;GATA3;CSF1R;ABL1;INPP5F;PLXNB3;PARD6B;MEMO1;TTBK2;ARHGAP18;MEAK7;TACSTD2;PLXNA2;HBEGF;MACF1;RAC1;SGK3;ABL2;PLXNA3;FGF2;KIF14;RHOB;LDB1;AMOTL2;CCDC125;RAF1;SERPINE2;NTN1;PKN1;RCC2;SPOCK2;CADM4;CDK6;PHPT1;CRK;PRAG1;FUT3;ROCK1;SPINT2;SPATA13;CCDC25;DAPK3;FBLN1;SGK1;OSGIN1;PLXNA1;PIN1;CAVIN1;FLNA;CAMSAP3;TMSB10,ERBB2;ERBB3;DIAPH1;LMNA;LMO4;MINK1;AKT2;DOCK10;PKN2;AKT1;PLXNB2;AMOT;RHOA;SLK;PLXND1;CFAP20;PLXNB1
7-methylguanosine mRNA capping (GO:0006370),0.3399131253232511,1.1862144824494494,0.23076923076923078,0.5773037979057953,32,32,POLR2F;GTF2H3;POLR2E;MNAT1;CCNH;POLR2H;RNMT;GTF2H1;POLR2B;POLR2K;ERCC3;POLR2L;RNGTT;POLR2G;NCBP2;POLR2D;CMTR2;POLR2C;NCBP1;GTF2F2;GTF2H2;POLR2I;ERCC2;SUPT5H;GTF2H4;POLR2J;CMTR1;GTF2F1;GTF2H5;RAMAC;POLR2A;CDK7,POLR2F;GTF2H3;POLR2E;MNAT1;CCNH;POLR2H;RNMT;GTF2H1;POLR2B;POLR2K;ERCC3
regulation of wound healing (GO:0061041),0.3732922833997784,1.1799957141682664,0.20408163265306123,0.5780015945971297,47,31,EPPK1;TNFRSF12A;OCLN;SRSF6;PTK2;CAV1;CLEC7A;ARFGEF1;CD109;TNFAIP3;ACTG1;ANXA1;DUOX1;EPHB2;CLDN1;HRAS;CLDN4;ITGB1;KANK1;ALOX5;SERPINE1;HBEGF;F2RL1;FGF2;F2R;MYLK;PLAU;CLDN3;CADM4;CRK;DMTN,EPPK1;TNFRSF12A;OCLN;SRSF6;PTK2;CAV1;CLEC7A;ARFGEF1;CD109;TNFAIP3;ACTG1;ANXA1;DUOX1;EPHB2;CLDN1;HRAS;CLDN4
cellular response to fibroblast growth factor stimulus (GO:0044344),0.305220104579006,1.1794409871006462,0.1935483870967742,0.578178386264648,92,56,MAPK3;POLR2F;CEP57;RAB14;ESRP2;POLR2E;GALNT3;POLR2H;GRB2;SETX;KIF16B;MAPK1;SHOC2;POLR2B;POLR2K;TIAL1;FIBP;POLR2L;HNRNPM;POLR2G;NCBP2;POLR2D;ANOS1;POLR2C;NCBP1;PTBP1;GTF2F2;HNRNPF;FGFBP1;SPRED1;DSTYK;CD44;SPRED2;FGF2;HNRNPH1;SFRP1;ZFP36L2;POLR2I;SHCBP1;ZFP36;CBL;FGFR4;POLR2J;PTPN11;HYAL2;ITGB1BP1;TIA1;GTF2F1;FGFR1;FGFRL1;HNRNPA1;RBFOX2;POLR2A;FRS2;ESRP1;ZFP36L1,MAPK3;POLR2F;CEP57;RAB14;ESRP2;POLR2E;GALNT3;POLR2H;GRB2;SETX;KIF16B;MAPK1;SHOC2;POLR2B;POLR2K;TIAL1;FIBP
myeloid leukocyte differentiation (GO:0002573),0.33668389467229065,1.1781934601920119,0.21568627450980393,0.5806245295709687,71,40,TGFBR2;CDK4;GAB2;OSTM1;DEK;CDK2;MYH9;MAPK14;RARA;PPARG;CDC42;VEGFA;FARP2;SNX10;PIR;SRP54;GLO1;THOC5;CSF1R;SIRT1;EPHA2;RUNX1;CASP8;F2RL1;PIK3CD;BATF;E2F1;LGALS9;MT1G;EP300;BMP4;CSF1;PARP1;TNFRSF11A;RXRA;CDKN1A;IFI16;FOXP1;PML;SBNO2,TGFBR2;CDK4;GAB2;OSTM1;DEK;CDK2;MYH9;MAPK14;RARA;PPARG;CDC42
positive regulation of autophagy (GO:0010508),0.30142471016603295,1.1762867592801314,0.22,0.5850295469468155,90,65,IKBKG;LARP1;MTDH;UFL1;ATF6;ULK1;TBK1;SCOC;PIK3CB;SH3GLB1;TMEM59;PAFAH1B2;TRIM8;EIF2AK4;KAT5;PIK3C2A;FOXO1;TRIML2;TRIM38;SH3BP4;TRIM34;OPTN;TPCN1;STK11;HTT;SIRT1;TSC2;GNAI3;TRIM68;TP53INP1;DHRSX;ORMDL3;HMGB1;PLK3;PHB2;NPRL2;BNIP3;MAP3K7;FLCN;TRIM65;PINK1;PLEKHF1;PRKAA1;TRIM14;ZC3H12A;GSK3A;SUPT5H;FBXO7;BNIP3L;SVIP;FOXO3;TRIM13;CAMKK2;TFEB;TRIM5;TRIM21;BAD;PARK7;ROCK1;TICAM1;WAC;GPSM1;GSK3B;PLK2;DAPK1,IKBKG;LARP1;MTDH;UFL1;ATF6;ULK1;TBK1;SCOC;PIK3CB;SH3GLB1;TMEM59;PAFAH1B2
mitotic cell cycle checkpoint signaling (GO:0007093),0.37490812078588964,1.175717965783541,0.2619047619047619,0.5855947668808367,23,20,PRCC;SETMAR;CDK5RAP3;CHMP4C;NABP1;ZW10;CHEK1;NABP2;WEE1;BUB1B;CHFR;ZWILCH;PLK3;ZWINT;AURKB;BUB1;ZFYVE19;VPS4A;PLK2;INTS3,PRCC;SETMAR;CDK5RAP3;CHMP4C
negative regulation of DNA metabolic process (GO:0051053),0.3679197358365729,1.1744218583090114,0.22727272727272727,0.5869328230572088,36,21,MSH2;SUB1;DFFA;BMPR2;MSH3;ZNF91;MSH6;ERCC4;RPS3;KMT2A;ANKRD1;ZNF93;BLM;DNMT3L;XRCC5;ZRANB3;TERF2;TERF2IP;RTEL1;CDKN1A;ERCC1,MSH2;SUB1;DFFA;BMPR2;MSH3;ZNF91
peptidyl-proline modification (GO:0018208),0.3720274107526106,1.174522256329622,0.27450980392156865,0.5878230764639168,32,24,FKBP1A;PPIL3;PPID;NKTR;NTMT1;PPIE;PPWD1;PPIH;PPIL6;PPIL2;FKBP4;CWC27;PPIC;PPIG;FKBP10;PPIA;PPIL1;OGFOD1;FKBP5;PPIF;PPIB;P3H2;FKBP1B;PIN1,FKBP1A;PPIL3;PPID;NKTR;NTMT1;PPIE;PPWD1;PPIH;PPIL6;PPIL2
TOR signaling (GO:0031929),0.38086957351147244,1.1733050675038068,0.19230769230769232,0.5894437537899755,26,23,MAPKAP1;LARP1;RICTOR;AKT1;MLST8;EIF4EBP2;RPS6KB1;SYAP1;NPRL3;MTOR;GATA3;MEAK7;TIPRL;CARD11;FLCN;PINK1;FNIP1;RPS6KB2;EIF4EBP1;SMG1;RPTOR;PRR5;RPS6,MAPKAP1;LARP1;RICTOR;AKT1;MLST8
positive regulation of cell cycle (GO:0045787),0.29987707836897437,1.1728268870599519,0.12727272727272726,0.5897018804040852,66,55,CCPG1;LGMN;ADAM17;CDK4;PKN2;AKT1;CCND3;FOXA1;SRPK2;TGFB2;USP22;EIF4E;CCNYL1;RPS15A;RARA;ANKRD17;MDM2;APP;MEIS2;TRIM32;RPS6KB1;EGFR;MAPRE3;CHEK1;CCNB1;PSMD10;TTL;CDKN1B;SPHK1;PTK6;DUSP3;PSRC1;ZBED9;PKD2;NKX3-1;CITED2;EIF4EBP1;NUPR1;PRKCA;PDGFB;NUDT16;PKD1;CCNY;LRP6;TRIM21;CCND1;ZBED6;HCFC1;ASNS;CCDC57;RAD23A;CDC25B;CALR;HSF1;USP19,CCPG1;LGMN;ADAM17;CDK4;PKN2;AKT1;CCND3;FOXA1;SRPK2;TGFB2;USP22;EIF4E;CCNYL1;RPS15A;RARA;ANKRD17;MDM2;APP;MEIS2;TRIM32;RPS6KB1;EGFR;MAPRE3;CHEK1
regulation of cellular metabolic process (GO:0031323),0.33946299104404376,1.169922961486004,0.23728813559322035,0.5899364506143889,47,36,MBOAT7;MPV17;PDK2;ABCA2;NPC2;VPS35;KIF16B;ARF4;RNF34;NCOR2;ACACA;SSH1;GBA;COQ7;FLOT1;PDK3;ARF1;STK17A;DKK1;PM20D2;PANK2;PPARA;BTN2A2;FOXM1;ACACB;PINK1;CYP1B1;FASN;LAMTOR1;ACLY;STUB1;EIF6;MKLN1;PARL;TBC1D16;RNF41,MBOAT7;MPV17;PDK2;ABCA2;NPC2;VPS35;KIF16B;ARF4;RNF34;NCOR2;ACACA;SSH1;GBA;COQ7;FLOT1;PDK3;ARF1
ribosome assembly (GO:0042255),0.3008458207115045,1.1700501410752864,0.2127659574468085,0.5907920826975115,50,46,MRPS2;RPL11;RPS14;RPSA;PPAN;NOP2;EIF2A;MRPS11;BRIX1;DDX3X;DHX29;RPS19;RPL24;RPL5;SBDS;RPS15;RSL24D1;RPS27L;NPM1;RPL6;RPF2;EFL1;RPS5;MTERF3;MDN1;PWP2;DHX37;MRPS7;RRS1;RPS27;BOP1;MRPL20;RPS28;C1QBP;RRP7A;EIF6;MPV17L2;RPL23A;NLE1;RPL3;RPLP0;ERAL1;NOP53;TRAF7;RPL10;MRPL22,MRPS2;RPL11;RPS14;RPSA;PPAN;NOP2;EIF2A;MRPS11;BRIX1;DDX3X
vacuolar acidification (GO:0007035),0.3939055777497421,1.1708335983246247,0.21818181818181817,0.5913458703079724,21,16,TMEM9;ATP6AP2;ATP6V0E1;CCDC115;TCIRG1;ATP6V0A1;CLN5;ATP6V0A2;CLN6;GRN;ATP6V1H;ATP6V0E2;TMEM199;ATP6V0D1;CLN3;PPT1,TMEM9;ATP6AP2;ATP6V0E1;CCDC115;TCIRG1
regulation of neuron death (GO:1901214),0.29672167105756253,1.170147198387311,0.18333333333333332,0.5917835552079272,86,59,IKBKG;CLU;MEF2C;EGLN3;PICALM;DHCR24;NAE1;EIF4G1;TBK1;AKT1;UBB;VPS35;RAB29;INPP5A;ATP13A2;GBA;EIF2S1;GPNMB;AKT1S1;TRIM2;CHMP4B;DKK1;BTBD10;DCC;MAP3K5;REST;FOS;EFNB2;EGLN2;CHMP4A;EGR1;TNFRSF1B;KIF14;PCSK9;RILPL1;NENF;NSMF;CSF1;WNT5A;SNCA;PRNP;DAXX;CDK5;SNCG;TRAF2;PARK7;SULT1A3;CHP1;FYN;SIGMAR1;ITGAM;GSK3B;DDIT4;CTSZ;RRAS2;ZNF746;TSC1;LANCL1;HTRA2,IKBKG;CLU;MEF2C;EGLN3;PICALM;DHCR24;NAE1;EIF4G1;TBK1;AKT1
negative regulation of cell cycle G2/M phase transition (GO:1902750),0.3017566359259027,1.1709042862993668,0.21568627450980393,0.5923690085357847,57,51,PSME2;SKP1;PSMA1;PSMC5;USP47;PSMD9;PSMF1;PSMD1;PSME4;PSMC3;PSMC6;PSMB4;PSMA7;PSMA4;PSME3;CUL1;PSMD12;PSMD7;PSMD5;PSMD10;PSME1;PSMD6;PSMB9;PSMB2;PSMC4;PSMD2;PSMD14;PSMA6;PSMB3;PSMA3;PSMB5;FHL1;RBX1;ATF5;PSMC2;PSMA2;PSMB1;PINX1;AURKA;PSMB10;PSMD13;PSMD3;AVEN;PSMB6;PSMB7;PSMD8;PSMA5;PSMB8;PSMD11;PSMD4;PSMC1,PSME2;SKP1;PSMA1;PSMC5;USP47;PSMD9;PSMF1;PSMD1;PSME4;PSMC3;PSMC6;PSMB4;PSMA7;PSMA4;PSME3
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),0.3888979119497754,1.171354174219537,0.2631578947368421,0.5924636535053034,26,18,RDX;ADAM17;EIF4G1;AKT1;CCND3;DDX3X;ANKRD17;ANXA1;EGFR;MTBP;KMT2E;LSM10;CDC6;RPTOR;CDK10;CCND1;UBE2E2;TFDP1,RDX;ADAM17;EIF4G1;AKT1;CCND3;DDX3X
regulation of nitric-oxide synthase activity (GO:0050999),0.3465983289657614,1.166617250243707,0.21052631578947367,0.593075139930367,39,25,DHFR;AKT1;PIK3CB;LYPLA1;CAV1;CALM1;WASL;HSP90AA1;HIF1A;ATP2B4;EGFR;NUS1;DDAH1;IL1A;CYGB;DDAH2;DNM2;TERF2;GLA;SPR;SCARB1;NOSIP;NOS3;APOE;GCH1,DHFR;AKT1;PIK3CB;LYPLA1;CAV1;CALM1;WASL;HSP90AA1;HIF1A
outflow tract septum morphogenesis (GO:0003148),0.37250554727639873,1.1681443228860802,0.20408163265306123,0.5935074728746677,25,17,TGFBR2;SMAD4;TGFB2;BMPR2;SEMA3C;BMPR1A;PARVA;NRP2;ROBO1;ENG;NRP1;TBX2;GATA6;BMP4;ACVR1;SMAD6;NKX2-5,TGFBR2;SMAD4;TGFB2;BMPR2;SEMA3C
monocarboxylic acid transport (GO:0015718),0.3785325840561704,1.1669302226880263,0.21666666666666667,0.5935097533359872,57,23,SLC9A3R1;ATP8B1;SLC16A1;ABCC3;AKR1C1;ABCG2;SLC16A5;SLCO3A1;UGT1A3;SLC6A8;ABCC2;SLC16A4;NCOA2;SLC16A8;SLC27A4;SLC5A6;SLC27A1;ABCC4;RXRA;SLCO1B3;SLC10A3;SLC16A13;SLC16A3,SLC9A3R1;ATP8B1;SLC16A1;ABCC3;AKR1C1;ABCG2;SLC16A5
regulation of cellular amine metabolic process (GO:0033238),0.30981362847181415,1.1669540715393316,0.21666666666666667,0.5946541589124548,51,47,PSME2;PSMA1;PSMC5;PSMD9;PSMF1;ODC1;PSMD1;PSME4;PSMC3;PSMC6;AZIN1;PSMB4;PSMA7;PSMA4;PSME3;NQO1;PSMD12;PSMD7;PSMD5;PSMD10;PSME1;PSMD6;PSMB9;PSMB2;PSMC4;PSMD2;PSMD14;PSMA6;PSMB3;PSMA3;PSMB5;OAZ1;PSMC2;PSMA2;PSMB1;OAZ2;PSMB10;PSMD13;PSMD3;PSMB6;PSMB7;PSMD8;PSMA5;PSMB8;PSMD11;PSMD4;PSMC1,PSME2;PSMA1;PSMC5;PSMD9;PSMF1;ODC1;PSMD1;PSME4;PSMC3;PSMC6;AZIN1;PSMB4;PSMA7;PSMA4;PSME3
CENP-A containing chromatin organization (GO:0061641),0.35609404949374546,1.1672894180155624,0.2542372881355932,0.5948308414586356,30,28,CENPA;CENPT;RBBP4;CENPN;RSF1;ITGB3BP;SMARCA5;HJURP;CENPO;NPM1;MIS18BP1;CENPS;KNL1;CENPL;CENPQ;NASP;CENPM;CENPI;OIP5;RBBP7;RUVBL1;CENPK;MIS18A;CENPH;CENPP;CENPX;CENPW;CENPU,CENPA;CENPT;RBBP4;CENPN;RSF1
termination of RNA polymerase II transcription (GO:0006369),0.32482883810581314,1.1548803029724775,0.24489795918367346,0.5961179207377426,34,32,PABPN1;SLBP;SNRPD3;FIP1L1;SYMPK;SETX;MAZ;CPSF2;CPSF3;CPSF1;CSTF3;SSU72;NCBP2;MED18;NCBP1;CSTF1;CPSF4;CSTF2;CPSF7;SNRPB;TTF2;CLP1;NUDT21;SNRPF;LSM10;SNRPE;CSTF2T;SCAF8;SNRPG;WDR33;PAPOLA;PCF11,PABPN1;SLBP;SNRPD3;FIP1L1;SYMPK;SETX;MAZ;CPSF2
