Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"Valine, leucine and isoleucine degradation",-0.3585224555988379,-1.0865899748552552,0.3541666666666667,0.8912462157898264,48,41,ACADS;BCKDHA;ECHS1;ALDH3A2;ACSF3;BCAT2;HMGCL;PCCB;ALDH7A1;HIBADH;MCEE;AOX1;ACAA1;ALDH1B1;HIBCH;ABAT;ALDH6A1;MCCC1;BCKDHB;ACAA2;HADHB;AUH;DBT;IVD;OXCT1;MMUT;ACADM;HSD17B10;MCCC2;ACAT1;DLD;PCCA;BCAT1;EHHADH;ALDH9A1;AACS;ALDH2;HADH;HMGCS1;HADHA;ACAT2,IVD;OXCT1;MMUT;ACADM;HSD17B10;MCCC2;ACAT1;DLD;PCCA;BCAT1;EHHADH;ALDH9A1;AACS;ALDH2;HADH;HMGCS1;HADHA;ACAT2
Measles,-0.303894676413726,-1.1946406728407082,0.2682926829268293,0.892686739650617,139,87,TRADD;ENST00000646071.1;TNFAIP3;PIK3CD;BBC3;MX1;MX2;BAK1;AKT2;BAD;ENST00000634647.1;MAVS;BAX;NFKBIA;FADD;TRAF3;STAT2;CSNK2A2;CASP3;IKBKE;IKBKG;RCHY1;IRAK4;PIK3R3;CDKN1B;STAT3;MYD88;IL6;JUN;IRF3;OAS1;ENST00000619536.4;AKT1;CBLB;CCND1;EIF3H;TP53;RELA;EIF2AK3;CSNK2A1;CASP9;PIK3R2;DDX58;RAB9A;CASP8;BCL2L1;TAB2;RACK1;TYK2;IRAK1;MAPK9;CDK4;ADAR;EIF2AK1;FOS;IFNAR2;CHUK;PIK3CA;CD46;CCNE1;TLR2;MAPK8;GSK3B;CYCS;NFKB1;IFNAR1;BID;TRAF6;EIF2AK2;STAT5B;EIF2S1;MAP3K7;STAT1;TBK1;HSPA2;PIK3CB;JAK1;IL1A;CDK6;MSN;CCNE2;CCND3;IFIH1;EIF2AK4;HSPA8;OAS3;CDK2,MAPK9;CDK4;ADAR;EIF2AK1;FOS;IFNAR2;CHUK;PIK3CA;CD46;CCNE1;TLR2;MAPK8;GSK3B;CYCS;NFKB1;IFNAR1;BID;TRAF6;EIF2AK2;STAT5B;EIF2S1;MAP3K7;STAT1;TBK1;HSPA2;PIK3CB;JAK1;IL1A;CDK6;MSN;CCNE2;CCND3;IFIH1;EIF2AK4;HSPA8;OAS3;CDK2
Endocrine and other factor-regulated calcium reabsorption,-0.34501011164676926,-1.0870962931086925,0.27450980392156865,0.9010469248319702,53,29,ADCY6;AP2S1;ATP1A1;ATP2B1;GNAS;CLTB;PRKACA;ADCY9;CLTA;CLTC;PLCB3;ATP2B4;PRKCA;AP2A1;AP2M1;VDR;CALB1;AP2A2;PLCB4;AP2B1;RAB11A;PRKACB;GNAQ;ATP1B1;KLK2;DNM1;PRKCG;DNM2;ATP1B3,AP2M1;VDR;CALB1;AP2A2;PLCB4;AP2B1;RAB11A;PRKACB;GNAQ;ATP1B1;KLK2;DNM1;PRKCG;DNM2;ATP1B3
PD-L1 expression and PD-1 checkpoint pathway in cancer,-0.2887088846870248,-1.0930568006872696,0.35714285714285715,0.9041447241030134,89,62,TICAM1;PIK3CD;MAPK3;EGFR;MAP2K2;MAPK13;MAPK11;AKT2;ENST00000634647.1;NFKBIA;PPP3CA;CSNK2A2;BATF;IKBKG;IFNGR2;PLCG1;HRAS;LCK;PIK3R3;STAT3;PTPN6;MYD88;NFKBIE;JUN;PRKCQ;JAK2;IFNGR1;ENST00000619536.4;AKT1;RPS6KB1;MAP2K3;RELA;CSNK2A1;PIK3R2;PPP3CB;MAP3K3;NFATC2;MAPK14;CD274;FOS;CHUK;PIK3CA;RAF1;RPS6KB2;TLR2;MTOR;RASGRP1;KRAS;NFKB1;HIF1A;MAPK12;TRAF6;NRAS;EML4;MAPK1;STAT1;PTPN11;PIK3CB;JAK1;MAP2K1;PPP3R1;NFATC3,CD274;FOS;CHUK;PIK3CA;RAF1;RPS6KB2;TLR2;MTOR;RASGRP1;KRAS;NFKB1;HIF1A;MAPK12;TRAF6;NRAS;EML4;MAPK1;STAT1;PTPN11;PIK3CB;JAK1;MAP2K1;PPP3R1;NFATC3
Starch and sucrose metabolism,-0.4708973233460501,-1.073948631788103,0.3617021276595745,0.9061510266538558,36,16,PYGB;GBE1;GAA;PYGL;HK1;G6PC3;UGP2;GYS1;PGM2L1;GYG1;HK2;AGL;PGM1;PGM2;GPI;HKDC1,G6PC3;UGP2;GYS1;PGM2L1;GYG1;HK2;AGL;PGM1;PGM2;GPI;HKDC1
Chemokine signaling pathway,-0.2541023970813263,-1.0875590377227882,0.3392857142857143,0.9127476022337415,192,88,PTK2B;SOS1;PIK3CD;MAPK3;ADCY6;BCAR1;ARRB2;PXN;AKT2;ARRB1;BAD;PRKCZ;ENST00000634647.1;NFKBIA;STAT2;ADCY7;IKBKG;RAC2;PLCG1;SHC3;HRAS;CXCL16;PIK3R3;GNB2;PRKACA;STAT3;FOXO3;GNGT2;ADCY9;SRC;CCL26;SHC1;JAK2;VAV2;PRKCD;ENST00000619536.4;GSK3A;AKT1;RAC3;CDC42;GNG5;ADCY3;PAK1;RELA;SOS2;LYN;PIK3R2;PLCB3;GNAI2;GNAI1;GNB1;RAC1;BRAF;GRK2;GRK5;PARD3;GNG10;PTK2;CHUK;PIK3CA;RAF1;RAP1A;PLCB4;CRKL;KRAS;GNB5;GSK3B;NFKB1;PRKACB;GNB4;GRB2;NRAS;GNAQ;MAPK1;STAT5B;RHOA;ROCK1;GNAI3;GNG12;VAV1;CRK;STAT1;RAP1B;PIK3CB;GRK6;TIAM1;ROCK2;MAP2K1,RAP1A;PLCB4;CRKL;KRAS;GNB5;GSK3B;NFKB1;PRKACB;GNB4;GRB2;NRAS;GNAQ;MAPK1;STAT5B;RHOA;ROCK1;GNAI3;GNG12;VAV1;CRK;STAT1;RAP1B;PIK3CB;GRK6;TIAM1;ROCK2;MAP2K1
Steroid biosynthesis,-0.512468309163689,-1.067850620272898,0.40425531914893614,0.9139789667173035,20,17,TM7SF2;NSDHL;FDFT1;LIPA;CYP24A1;LSS;EBP;CYP27B1;HSD17B7;DHCR24;SC5D;DHCR7;MSMO1;SQLE;SOAT1;CYP51A1;LBR,CYP24A1;LSS;EBP;CYP27B1;HSD17B7;DHCR24;SC5D;DHCR7;MSMO1;SQLE;SOAT1;CYP51A1;LBR
Glyoxylate and dicarboxylate metabolism,-0.3837704805883808,-1.0627778399665289,0.39215686274509803,0.9193524152956202,30,23,CAT;AFMID;HYI;PCCB;ACO2;ACSS1;MCEE;GRHPR;SHMT2;MDH2;ACSS2;GLUL;MMUT;CS;ACAT1;DLD;MDH1;PCCA;ACO1;PGP;SHMT1;GCSH;ACAT2,GLUL;MMUT;CS;ACAT1;DLD;MDH1;PCCA;ACO1;PGP;SHMT1;GCSH;ACAT2
Fatty acid degradation,-0.3206266276823509,-1.0505477141526616,0.42857142857142855,0.9525908428262909,43,30,ACADS;ECI1;CPT1A;ECHS1;ALDH3A2;GCDH;ALDH7A1;ADH5;ACADVL;ACAA1;ALDH1B1;ACSL5;CPT2;ACOX1;ACSL4;ACAA2;HADHB;ACSL1;ACOX3;CPT1B;ACADM;ECI2;ACAT1;EHHADH;ALDH9A1;ALDH2;HADH;HADHA;ACSL3;ACAT2,EHHADH;ALDH9A1;ALDH2;HADH;HADHA;ACSL3;ACAT2
Glycerolipid metabolism,-0.27600727783808016,-1.0454261861359155,0.34782608695652173,0.9599109758846067,61,40,TKFC;DGAT2;DGKZ;PNPLA2;PLPP5;GPAT4;AKR1B1;DGKQ;ALDH3A2;LPIN3;PLPP3;GPAT2;ALDH7A1;DGKD;PLPP2;ALDH1B1;AGK;MBOAT1;DGAT1;AGPAT2;DGKA;LPIN2;AKR1A1;AKR1B10;GPAT3;LIPG;PNPLA3;LIPC;MBOAT2;DGKG;GLA;MGLL;ALDH9A1;LCLAT1;PLPP1;ALDH2;ENST00000646327.2;AGPAT3;GPAM;LPIN1,PNPLA3;LIPC;MBOAT2;DGKG;GLA;MGLL;ALDH9A1;LCLAT1;PLPP1;ALDH2;ENST00000646327.2;AGPAT3;GPAM;LPIN1
Parkinson disease,-0.2048445809848797,-0.8541959069861549,0.6271186440677966,0.9603818538909816,249,190,UQCR11;NDUFA1;NDUFB10;KLC2;ENST00000627681.2;ATP5MC2;COX5B;ATP5F1E;COX7C;KLC3;UQCRH;NDUFV3;NDUFS7;UQCR10;COX6C;PSMB5;NDUFB4;HTRA2;NDUFS4;NDUFB7;DUSP1;UQCRB;NDUFC2-KCTD14;NDUFA8;ATP5PB;SLC25A6;NDUFB9;UQCRC1;ATP5F1B;UBB;UBC;NDUFB2;NDUFS3;PINK1;NDUFC2;GNAS;COX7B2;UQCRQ;UBE2L6;PSMD2;NDUFB1;CALML4;VDAC3;SNCA;CALM3;SDHD;NDUFB8;COX7A2;BAX;COX4I1;NDUFB3;NDUFS5;CASP3;NDUFS6;UBA7;NDUFB6;SDHC;COX6B1;SLC25A4;SEM1;PPIF;NDUFA11;PLCG1;UBE2J2;TUBA1A;PSMD4;UBE2G2;TUBB6;PRKACA;PSMA6;NDUFS8;KLC1;PSMC5;CALML5;DDIT3;ATP5F1D;ENST00000637298.1;RYR3;PSMD3;COX8A;ADRM1;PSMB7;ATP5F1A;NDUFA7;PSMD9;PSMA2;PSMC1;PSMB1;PSMB4;SDHA;ATP5PD;MFN1;KLC4;TUBB3;NDUFA12;NDUFV2;UBA52;COX5A;NDUFS2;MAP3K5;NDUFAB1;ATF6;PSMD8;TP53;NDUFA4;MFN2;NDUFA9;DAXX;ATP5F1C;PSMB6;NDUFV1;EIF2AK3;CYC1;VDAC2;CAMK2G;CASP9;NDUFA3;NDUFA2;TUBA1C;PSMC2;GNAI2;VDAC1;BCL2L1;ATP5MC1;GNAI1;CALM2;PSMA7;CALM1;ITPR2;UBE2J1;COX6A1;PSMD13;UCHL1;MAOB;ITPR3;NDUFA5;ATF4;NDUFB5;TXN2;MAPK9;NDUFA13;UBE2L3;PSMD12;COX7A1;NDUFB11;ATP5MC3;NDUFC1;SDHB;MAPK8;TXN;CYCS;COX7B;NFE2L2;ATP5PO;PSMC3;COX7A2L;TUBB2A;XBP1;PRKACB;PSMB3;TRAP1;PSMA1;EIF2S1;PSMC6;GNAI3;UBE2G1;ATP5PF;RPS27A;MCU;PSMC4;TUBA4A;HSPA5;PSMD7;TUBB4B;PARK7;PSMA3;PSMD11;PSMA5;KIF5B;PSMD1;UQCRC2;UBA1;PSMB2;PSMD6;PSMD14;TUBA1B;TUBB;UQCRFS1;PSMA4;SLC25A5,ATP5MC3;NDUFC1;SDHB;MAPK8;TXN;CYCS;COX7B;NFE2L2;ATP5PO;PSMC3;COX7A2L;TUBB2A;XBP1;PRKACB;PSMB3;TRAP1;PSMA1;EIF2S1;PSMC6;GNAI3;UBE2G1;ATP5PF;RPS27A;MCU;PSMC4;TUBA4A;HSPA5;PSMD7;TUBB4B;PARK7;PSMA3;PSMD11;PSMA5;KIF5B;PSMD1;UQCRC2;UBA1;PSMB2;PSMD6;PSMD14;TUBA1B;TUBB;UQCRFS1;PSMA4;SLC25A5
Prolactin signaling pathway,-0.2389423396094587,-0.8449250100294794,0.6153846153846154,0.961337513061651,70,48,SOS1;PIK3CD;MAPK3;SOCS7;LHB;MAP2K2;MAPK13;MAPK11;AKT2;IRF1;SHC3;HRAS;PIK3R3;STAT3;FOXO3;SRC;SHC1;JAK2;SOCS5;SOCS3;ENST00000619536.4;AKT1;CCND1;RELA;SOS2;PIK3R2;SOCS1;SOCS6;SOCS4;MAPK14;MAPK9;FOS;PIK3CA;RAF1;MAPK8;KRAS;GSK3B;NFKB1;MAPK12;GRB2;NRAS;MAPK1;STAT5B;STAT1;SOCS2;PIK3CB;MAP2K1;TNFRSF11A,MAPK8;KRAS;GSK3B;NFKB1;MAPK12;GRB2;NRAS;MAPK1;STAT5B;STAT1;SOCS2;PIK3CB;MAP2K1;TNFRSF11A
Oxytocin signaling pathway,-0.24850280412145664,-1.0412134307958412,0.4074074074074074,0.9636140535396789,154,78,MYL6;MAPK3;NOS3;ADCY6;EGFR;ACTG1;PPP1R12C;EEF2;PRKAG1;MAP2K2;PLA2G4C;PTGS2;GNAS;CALML4;CACNB3;CALM3;PPP3CA;ADCY7;MYL9;CACNG6;OXTR;NFATC4;HRAS;PPP1CB;PRKACA;ELK1;CAMKK2;CACNG4;CALML5;ADCY9;JUN;PPP1R12B;SRC;RYR3;CAMK1D;MYLK;CDKN1A;PRKAG2;CCND1;ADCY3;CAMK2G;PLCB3;RCAN1;PPP3CB;PRKCA;GNAI2;MAPK7;MAP2K5;GNAI1;NFATC2;CALM2;CALM1;PRKAB1;ITPR2;ITPR3;ACTB;FOS;MYL6B;RAF1;PLCB4;KRAS;PPP1R12A;PRKAA1;PRKACB;NRAS;GNAQ;MAPK1;RHOA;ROCK1;GNAI3;PRKCG;PPP1CA;ROCK2;MAP2K1;PPP3R1;PPP1CC;PRKAB2;NFATC3,PPP1R12A;PRKAA1;PRKACB;NRAS;GNAQ;MAPK1;RHOA;ROCK1;GNAI3;PRKCG;PPP1CA;ROCK2;MAP2K1;PPP3R1;PPP1CC;PRKAB2;NFATC3
Type II diabetes mellitus,-0.2415244398892283,-0.8469016142546334,0.7843137254901961,0.9637745336114049,46,22,PIK3CD;MAPK3;IRS2;PRKCZ;IRS1;PIK3R3;PRKCD;SOCS3;HK1;PIK3R2;SOCS1;SOCS4;HK2;MAPK9;PIK3CA;MTOR;MAPK8;PKM;MAPK1;SOCS2;PIK3CB;HKDC1,HK2;MAPK9;PIK3CA;MTOR;MAPK8;PKM;MAPK1;SOCS2;PIK3CB;HKDC1
Pancreatic secretion,-0.29568764892605676,-0.8497893752156229,0.6607142857142857,0.9640642757469826,102,35,ATP2A2;ADCY6;ATP2A1;ATP1A1;ATP2B1;RAB3D;SLC4A2;GNAS;ADCY7;TPCN2;ADCY9;PLA2G12A;CA2;ADCY3;PLCB3;ATP2B4;PRKCA;SLC9A1;RAC1;ITPR2;ITPR3;KCNMA1;SLC12A2;RAP1A;PLCB4;RAB11A;CFTR;GNAQ;RHOA;ATP1B1;PRKCG;RAP1B;RAB27B;ATP1B3;RAB8A,RAP1A;PLCB4;RAB11A;CFTR;GNAQ;RHOA;ATP1B1;PRKCG;RAP1B;RAB27B;ATP1B3;RAB8A
Longevity regulating pathway,-0.21348905231151105,-0.8552355343658388,0.7872340425531915,0.9653940133896939,102,72,ATG101;PIK3CD;CAT;ADCY6;AKT1S1;ATF6B;IRS2;PRKAG1;ATG13;EIF4E2;AKT2;TSC2;BAX;ADCY7;IRS1;ULK1;IGF1R;HRAS;PIK3R3;PRKACA;CAMKK2;FOXO3;FOXO1;STK11;CREB1;EIF4EBP1;ADCY9;CREB3L1;ATF2;CREB3L4;CREB3;SIRT1;ATG5;HDAC1;PRKAG2;ENST00000619536.4;AKT1;RPS6KB1;TP53;CREB3L2;ADCY3;TSC1;RELA;RHEB;CLPB;PIK3R2;RB1CC1;EIF4EBP2;PRKAB1;PPARG;ATF4;SOD2;SOD1;PIK3CA;RPTOR;ADIPOR1;RPS6KB2;MTOR;EHMT1;KRAS;NFKB1;PRKAA1;HDAC2;PRKACB;NRAS;HSPA2;APPL1;PIK3CB;EIF4E;HSPA8;PRKAB2;ADIPOR2,PIK3CA;RPTOR;ADIPOR1;RPS6KB2;MTOR;EHMT1;KRAS;NFKB1;PRKAA1;HDAC2;PRKACB;NRAS;HSPA2;APPL1;PIK3CB;EIF4E;HSPA8;PRKAB2;ADIPOR2
Necroptosis,-0.20130971806017162,-0.8559438320699299,0.7272727272727273,0.9705849689534317,159,89,TRADD;ENST00000646071.1;RNF31;TICAM1;TNFAIP3;CHMP1B;CYLD;FTH1;PYCARD;CAPN1;PGAM5;CAPN2;PLA2G4C;SLC25A6;CFLAR;ZBP1;STAT6;RIPK1;USP21;RBCK1;TNFRSF10B;VDAC3;CHMP6;BAX;FADD;STAT2;PYGB;SLC25A4;IFNGR2;CHMP1A;SPATA2L;STAT3;BIRC2;ENST00000643482.1;RNF103-CHMP3;CHMP4B;CHMP3;FTL;JAK2;VPS4A;ALOX15;IFNGR1;PPID;XIAP;TNFRSF1A;PYGL;SQSTM1;VDAC2;CAMK2G;CHMP7;TRAF2;SPATA2;SHARPIN;CASP8;CHMP5;VDAC1;TYK2;BIRC3;GLUD1;CHMP2A;TNFSF10;GLUL;MAPK9;PPIA;IFNAR2;TNFRSF10A;TLR3;AIFM1;MAPK8;TRPM7;IFNAR1;BID;FAF1;EIF2AK2;CHMP4C;STAT5B;HSP90AB1;SMPD1;STAT1;VPS4B;JAK1;IL1A;DNM1L;PARP1;HSP90AA1;HMGB1;CHMP2B;MLKL;SLC25A5,TLR3;AIFM1;MAPK8;TRPM7;IFNAR1;BID;FAF1;EIF2AK2;CHMP4C;STAT5B;HSP90AB1;SMPD1;STAT1;VPS4B;JAK1;IL1A;DNM1L;PARP1;HSP90AA1;HMGB1;CHMP2B;MLKL;SLC25A5
Amphetamine addiction,-0.30617659010088727,-1.0069953393677842,0.5384615384615384,0.9708941047683441,69,32,ATF6B;GNAS;CALML4;CALM3;PPP3CA;PPP1CB;PRKACA;STX1A;CALML5;CREB1;CREB3L1;JUN;ATF2;CREB3L4;CREB3;SIRT1;HDAC1;CREB3L2;CAMK2G;PPP3CB;PRKCA;CALM2;CALM1;MAOB;ATF4;FOS;HDAC2;PRKACB;PRKCG;PPP1CA;PPP3R1;PPP1CC,HDAC2;PRKACB;PRKCG;PPP1CA;PPP3R1;PPP1CC
Antigen processing and presentation,-0.29808194668869514,-1.0035394454404223,0.43478260869565216,0.9722834661100822,78,34,ENST00000383235.4;CD74;HLA-C;CTSS;HLA-DMA;ENST00000383066.8;B2M;CTSL;HLA-DQB1;CALR;NFYC;HLA-E;NFYB;CTSB;CREB1;PSME3;RFXANK;RFX5;TAP2;PSME2;NFYA;HLA-A;PDIA3;HLA-B;IFI30;CANX;PSME1;HSP90AB1;LGMN;HSPA2;HSPA5;HSPA4;HSP90AA1;HSPA8,HSP90AB1;LGMN;HSPA2;HSPA5;HSPA4;HSP90AA1;HSPA8
Nicotinate and nicotinamide metabolism,-0.3198191308611335,-0.9846875495823927,0.5121951219512195,0.9730615791760477,35,23,NADK2;NT5E;SIRT7;SIRT5;NMRK1;NT5C2;NMNAT2;SIRT6;AOX1;QPRT;SIRT2;SIRT1;NADSYN1;SIRT3;ASPDH;NADK;NMNAT1;NAMPT;NUDT12;NT5C;NAPRT;PNP;NNT,NMNAT1;NAMPT;NUDT12;NT5C;NAPRT;PNP;NNT
SNARE interactions in vesicular transport,-0.29325998573683537,-0.9868935625778129,0.4222222222222222,0.9767884644279168,33,30,VAMP8;STX4;SNAP23;STX16;VAMP2;USE1;SNAP29;VAMP1;STX5;STX3;VAMP5;STX1A;GOSR2;STX18;BET1;VTI1B;BET1L;STX7;SEC22B;STX19;VAMP3;VAMP4;STX17;STX6;VAMP7;BNIP1;YKT6;STX8;GOSR1;VTI1A,STX17;STX6;VAMP7;BNIP1;YKT6;STX8;GOSR1;VTI1A
Glutamatergic synapse,-0.23072578270662383,-0.8560406824108698,0.6274509803921569,0.9773487379682135,114,43,PLD2;MAPK3;ADCY6;HOMER3;PLA2G4C;GNAS;PPP3CA;ADCY7;DLG4;GNB2;PRKACA;GNGT2;ADCY9;SLC38A2;GLS;SHANK2;GNG5;ADCY3;PLCB3;SLC38A1;PPP3CB;PRKCA;GNAI2;GNAI1;GNB1;ITPR2;GRK2;ITPR3;GLUL;GNG10;PLD1;PLCB4;GNB5;PRKACB;GNB4;GNAQ;MAPK1;GNAI3;GNG12;HOMER2;HOMER1;PRKCG;PPP3R1,PRKACB;GNB4;GNAQ;MAPK1;GNAI3;GNG12;HOMER2;HOMER1;PRKCG;PPP3R1
p53 signaling pathway,-0.26118754145070777,-0.9729514722016167,0.5625,0.9791751183231915,73,59,GADD45A;CCNG1;BBC3;CDKN2A;THBS1;GADD45B;EI24;STEAP3;SIAH1;CD82;TP53I3;TNFRSF10B;TSC2;CCNG2;PIDD1;BAX;CASP3;AIFM2;PPM1D;PMAIP1;CHEK1;RCHY1;PERP;SERPINE1;GORAB;IGFBP3;SIVA1;ZMAT3;RRM2;MDM4;SHISA5;CDKN1A;ATM;CCND1;TP53;CASP9;CASP8;BCL2L1;CDK4;TNFRSF10A;CHEK2;SFN;CCNE1;ATR;CYCS;COP1;BID;MDM2;SERPINB5;CCNB1;RRM2B;DDB2;CDK6;CCNB2;CCNE2;CCND3;CDK1;GTSE1;CDK2,TNFRSF10A;CHEK2;SFN;CCNE1;ATR;CYCS;COP1;BID;MDM2;SERPINB5;CCNB1;RRM2B;DDB2;CDK6;CCNB2;CCNE2;CCND3;CDK1;GTSE1;CDK2
Chronic myeloid leukemia,-0.25965717767840407,-1.0102331956434802,0.46808510638297873,0.980202231997022,76,66,GADD45A;SOS1;TGFBR1;PIK3CD;MAPK3;CDKN2A;GADD45B;MAP2K2;BAK1;AKT2;BAD;MYC;SMAD4;BAX;NFKBIA;IKBKG;SHC3;HRAS;PIK3R3;CDKN1B;TGFB2;SMAD3;CTBP1;SHC1;CDKN1A;HDAC1;ENST00000619536.4;AKT1;CCND1;TP53;RELA;BCR;SOS2;TGFBR2;PIK3R2;ARAF;BCL2L1;BRAF;CBL;ABL1;CDK4;MECOM;CHUK;PIK3CA;RAF1;CRKL;KRAS;NFKB1;GAB2;MDM2;E2F3;HDAC2;GRB2;RUNX1;NRAS;RB1;MAPK1;STAT5B;CRK;PTPN11;DDB2;PIK3CB;CDK6;MAP2K1;CTBP2;E2F1,CRKL;KRAS;NFKB1;GAB2;MDM2;E2F3;HDAC2;GRB2;RUNX1;NRAS;RB1;MAPK1;STAT5B;CRK;PTPN11;DDB2;PIK3CB;CDK6;MAP2K1;CTBP2;E2F1
Rap1 signaling pathway,-0.20496672868835428,-0.9050393329979245,0.6226415094339622,0.9803083387815087,210,123,RAPGEF2;PIK3CD;MAPK3;LPAR2;VEGFA;ADCY6;EGFR;SIPA1L1;BCAR1;EFNA4;RRAS;ACTG1;THBS1;VASP;PDGFC;MAP2K2;MAPK13;RAPGEF1;AFDN;PDGFB;CSF1;MAPK11;FGFR1;AKT2;PRKCZ;ITGAM;EFNA1;SIPA1L3;GNAS;PARD6B;TLN2;CALML4;CALM3;ADCY7;RAP1GAP;CTNNB1;RAC2;PLCG1;IGF1R;HRAS;PIK3R3;PARD6A;CSF1R;RALB;RALA;CALML5;SIPA1;ADCY9;ENAH;SRC;MRAS;VAV2;FYB1;TLN1;ENST00000619536.4;AKT1;PRKD2;RAC3;MET;MAP2K3;NGF;PRKD3;CDC42;ADCY3;ARAP3;F2R;PIK3R2;PLCB3;FGFR4;VEGFB;PRKCA;GNAI2;GNAI1;PDGFA;CALM2;RAC1;CALM1;BRAF;MAPK14;PARD3;RGS14;VEGFC;ACTB;EPHA2;FGF2;LPAR5;PIK3CA;RAF1;RAP1A;PLCB4;CRKL;KRAS;EFNA5;CDH1;LPAR1;MAPK12;PLCE1;FARP2;NRAS;ITGB1;GNAQ;MAPK1;RALGDS;RHOA;ADORA2B;GNAI3;VAV1;RAPGEF6;CTNND1;PFN1;CRK;KITLG;KRIT1;PRKCG;RAP1B;PIK3CB;ID1;MAGI3;TIAM1;PFN2;MAP2K1;PRKCI;PDGFD,RAP1A;PLCB4;CRKL;KRAS;EFNA5;CDH1;LPAR1;MAPK12;PLCE1;FARP2;NRAS;ITGB1;GNAQ;MAPK1;RALGDS;RHOA;ADORA2B;GNAI3;VAV1;RAPGEF6;CTNND1;PFN1;CRK;KITLG;KRIT1;PRKCG;RAP1B;PIK3CB;ID1;MAGI3;TIAM1;PFN2;MAP2K1;PRKCI;PDGFD
Ras signaling pathway,-0.22944502052562432,-0.9788617399238284,0.4666666666666667,0.9803231637482579,232,129,PLD2;SOS1;FOXO4;PIK3CD;MAPK3;VEGFA;EGFR;RASGRF1;EFNA4;RRAS;NTF4;PDGFC;MAP2K2;PLA2G4C;AFDN;PDGFB;CSF1;FGFR1;AKT2;BAD;RASA1;EFNA1;CALML4;CALM3;KSR1;BDNF;IKBKG;RRAS2;RAC2;PLCG1;IGF1R;SHC3;RGL1;HRAS;PIK3R3;GNB2;PRKACA;PLA2G6;CSF1R;ELK1;RALB;RALA;GNGT2;CALML5;RASSF1;ARF6;MRAS;PLA2G12A;SHC1;ABL2;PAK6;ENST00000619536.4;AKT1;RAC3;MET;GAB1;NGF;CDC42;GNG5;PAK1;RELA;SOS2;RIN1;PIK3R2;NF1;FGFR4;VEGFB;PRKCA;TGFA;BCL2L1;PDGFA;GNB1;CALM2;RAC1;CALM1;PAK4;ABL1;GNG10;PLD1;VEGFC;BRAP;EPHA2;MAPK9;FGF2;RALBP1;CHUK;RAB5A;RAB5B;RASA2;PIK3CA;RAF1;RAP1A;PAK2;REL;RAB5C;RASAL2;MAPK8;RASGRP1;KRAS;EFNA5;GNB5;NFKB1;RGL2;SHOC2;SYNGAP1;GAB2;PLCE1;EXOC2;PRKACB;GNB4;GRB2;NRAS;MAPK1;RALGDS;RHOA;RASA4;GNG12;PTPN11;TBK1;KITLG;PRKCG;RAP1B;ETS2;PIK3CB;STK4;TIAM1;MAP2K1;PDGFD;ETS1,ABL1;GNG10;PLD1;VEGFC;BRAP;EPHA2;MAPK9;FGF2;RALBP1;CHUK;RAB5A;RAB5B;RASA2;PIK3CA;RAF1;RAP1A;PAK2;REL;RAB5C;RASAL2;MAPK8;RASGRP1;KRAS;EFNA5;GNB5;NFKB1;RGL2;SHOC2;SYNGAP1;GAB2;PLCE1;EXOC2;PRKACB;GNB4;GRB2;NRAS;MAPK1;RALGDS;RHOA;RASA4;GNG12;PTPN11;TBK1;KITLG;PRKCG;RAP1B;ETS2;PIK3CB;STK4;TIAM1;MAP2K1;PDGFD;ETS1
Fc gamma R-mediated phagocytosis,-0.253526379050707,-0.9892988333431973,0.4230769230769231,0.9809022217477432,97,69,MARCKSL1;PLD2;PIK3CD;MAPK3;ARPC5;MARCKS;VASP;INPPL1;PLA2G4C;AKT2;LIMK2;PLPP3;RAC2;PLCG1;PIP5K1C;PIK3R3;PLA2G6;ASAP1;LIMK1;CFL1;ARF6;WASF2;PLPP2;ACTR3C;VAV2;SPHK2;PRKCD;ARPC4;ENST00000619536.4;DOCK1;WASF1;AKT1;RPS6KB1;CDC42;PAK1;LYN;PIK3R2;ASAP2;ARPC5L;MYO10;ARPC1B;PRKCA;GSN;RAC1;ACTR3B;PLD1;SPHK1;PIK3CA;RAF1;RPS6KB2;SYK;CRKL;GAB2;ARPC1A;ARPC3;MAPK1;VAV1;PIP5K1A;CRK;ACTR3;PRKCG;PLPP1;DNM2;ACTR2;CFL2;PIK3CB;MAP2K1;BIN1;ARPC2,PIK3CA;RAF1;RPS6KB2;SYK;CRKL;GAB2;ARPC1A;ARPC3;MAPK1;VAV1;PIP5K1A;CRK;ACTR3;PRKCG;PLPP1;DNM2;ACTR2;CFL2;PIK3CB;MAP2K1;BIN1;ARPC2
