Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of B cell proliferation (GO:0030888),0.5426187460766216,1.6067731380194479,0.0196078431372549,0.11983273007642413,46,17,MEF2C;AHR;CD81;IRS2;CD40;EPHB2;ATM;LYN;CD74;RC3H1;MIF;CLCF1;TNFRSF21;FCRL3;NFATC2;TFRC;CD320,MEF2C;AHR;CD81;IRS2;CD40;EPHB2;ATM
axonal transport (GO:0098930),0.47052136246765913,1.6056442742152142,0.0425531914893617,0.11994354484231777,36,27,AP3S1;DYNC1H1;HIF1A;AP3B1;BLOC1S6;AP3S2;PAFAH1B1;FBXW11;SPAST;OPA1;AP3D1;KIF3B;AP3M1;BLOC1S1;DCTN1;DST;BLOC1S3;KIF1B;BLOC1S5;DTNBP1;SNAPIN;SOD1;BLOC1S2;BLOC1S4;RAB21;KIF4A;AP3M2,AP3S1;DYNC1H1;HIF1A;AP3B1;BLOC1S6;AP3S2;PAFAH1B1;FBXW11;SPAST
positive regulation of protein-containing complex assembly (GO:0031334),0.35495560200866044,1.6011592033642454,0.0,0.12197480817661985,118,87,RAP1B;PSMC5;BCL2L11;ERCC1;EIF4G1;DDB1;RHOC;RACK1;BID;STUB1;VCP;CLEC7A;AJUBA;BIK;CAPG;LGALS3;SPIDR;PARK7;PIH1D1;TERF1;ATM;DDX3X;TLR6;TP53;CUL4A;LCP1;GSK3B;DAB2IP;SYK;ERCC2;CUL4B;MED25;RPS3;PIEZO1;GTF2H1;SUMO1;ASAP1;ABCA1;STMP1;HSP90AA1;TPPP3;ERCC3;SRC;RPA1;GTF2H5;CHD1L;CDC42EP2;BAX;CLU;SH3GLB1;DDB2;GTF2H4;MYD88;PSMC3;XPA;ISG15;GTF2H3;ERCC4;RPA3;BAK1;PSMC2;PSMC6;BRK1;BMF;ICE1;ERCC5;FERMT2;CDT1;SNCA;VEGFA;IL5;RPA2;FAF1;ATR;RBX1;FSCN1;SLF2;PSMC4;GNL3L;TFRC;FERMT1;GTF2H2;MTLN;PARP1;DHX33;SLF1;FNIP1,RAP1B;PSMC5;BCL2L11;ERCC1;EIF4G1;DDB1;RHOC;RACK1;BID;STUB1;VCP;CLEC7A;AJUBA;BIK;CAPG;LGALS3;SPIDR;PARK7;PIH1D1;TERF1;ATM;DDX3X;TLR6;TP53;CUL4A;LCP1;GSK3B;DAB2IP;SYK;ERCC2
phosphatidylcholine metabolic process (GO:0046470),0.42163348575546505,1.601898537109573,0.019230769230769232,0.12213952497403831,77,39,NR1H2;SLC44A3;MBOAT7;PLA2G6;TMEM86B;PCYT1A;LPCAT3;STARD10;CHKB;PLA2G15;PCTP;SLC44A2;CSNK2A2;CSNK2A1;LPCAT4;CHKA;GPAT4;DBI;LPIN1;PLA2G4C;ABHD3;LPIN3;PLA2G12A;MBOAT2;PNPLA8;LPIN2;ABHD4;LPCAT2;LPCAT1;PEMT;CEPT1;MBOAT1;NR1H3;STARD7;SLC44A1;LIPC;SLC27A1;PLBD1;CHPT1,NR1H2;SLC44A3;MBOAT7;PLA2G6;TMEM86B;PCYT1A;LPCAT3;STARD10;CHKB;PLA2G15;PCTP;SLC44A2;CSNK2A2;CSNK2A1;LPCAT4;CHKA;GPAT4
negative regulation of signaling receptor activity (GO:2000272),0.5224566104210617,1.5984632895689,0.0,0.12246635159538717,26,18,ZGPAT;TSG101;HFE;EPHB2;ZFYVE28;CBLB;PPARA;CBLC;SLC6A9;SOCS5;SNX6;GPRC5A;PPARG;SOCS4;VPS25;CHMP6;CBL;ERRFI1,ZGPAT;TSG101;HFE;EPHB2;ZFYVE28;CBLB;PPARA;CBLC;SLC6A9;SOCS5
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",0.47180632690621405,1.5992720545144428,0.03571428571428571,0.1225493548818497,24,22,AAMP;UBB;IKBKG;UBE2V1;CASP8;RIPK2;IRAK2;UBA52;MAP3K7;CYLD;IRAK1;TAB1;TRAF6;RPS27A;TAB2;UBC;ITCH;TNFAIP3;TAB3;NOD1;RNF34;UBE2N,AAMP;UBB;IKBKG;UBE2V1;CASP8;RIPK2;IRAK2;UBA52;MAP3K7;CYLD;IRAK1;TAB1;TRAF6
negative regulation of protein tyrosine kinase activity (GO:0061099),0.4766351019622716,1.6020919852197353,0.0,0.12272346871938676,24,20,ZGPAT;SH3BP5;TSG101;DUSP22;CAV1;ZFYVE28;CBLB;CBLC;MVP;SOCS5;HYAL2;SNX6;GPRC5A;SH3BP5L;SOCS4;VPS25;CHMP6;CBL;PTK6;ERRFI1,ZGPAT;SH3BP5;TSG101;DUSP22;CAV1;ZFYVE28;CBLB;CBLC;MVP;SOCS5
NAD biosynthetic process (GO:0009435),0.561743385163209,1.6025305507886536,0.07142857142857142,0.1227262209837671,21,15,NADSYN1;PARP10;NAXD;KYNU;NAXE;PARP9;PTGS2;NAMPT;QPRT;NAPRT;NUDT12;NMNAT1;PARP16;PTGIS;NMNAT2,NADSYN1;PARP10;NAXD;KYNU;NAXE;PARP9;PTGS2;NAMPT;QPRT;NAPRT
integrin-mediated signaling pathway (GO:0007229),0.4032740003914836,1.5995894408247553,0.0,0.12287966712153126,75,48,PTK2;ITGBL1;LAMA5;ITGA5;ITGAV;FN1;FYB1;CD47;ITGB4;ADAM15;ITGB1;ITGB6;ERBIN;SYK;FBLN1;PLPP3;CDC42;DAB2;ABL1;SEMA7A;MYH9;ADAM10;SRC;PTPRA;COL16A1;NEDD9;ITGB5;DST;CUL3;ITGB1BP1;ISG15;CCM2;ADAM9;BCAR1;FERMT3;NME2;RCC2;LAMA3;ILK;DOCK1;FERMT2;PTK2B;PTN;ITGB8;ZNF304;NRP1;ITGA2;ZYX,PTK2;ITGBL1;LAMA5;ITGA5;ITGAV;FN1;FYB1;CD47;ITGB4;ADAM15;ITGB1;ITGB6;ERBIN;SYK;FBLN1;PLPP3;CDC42
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),0.35021245415279806,1.5956617803494166,0.0,0.12326788109942013,133,86,PTK2;USP9X;TGFB2;MAPK3;SMAD4;USP15;RNF111;SMAD3;DUSP22;DDX5;STUB1;HFE;UBB;RHOA;TGFBR2;ITGB1;PXN;RUNX2;ACVR1B;PDCD4;GDF15;UBA52;MAP3K7;APPL2;SMAD1;SMAD2;ACVR1;ZMIZ2;ARRB2;PRKCZ;F11R;TGFB1I1;ENG;SIRT1;LTBP2;PARD3;FKBP1A;FURIN;FNTA;RPS27A;SRC;ZFYVE9;CGN;HIVEP1;RGMB;BMPR1A;UBC;SLC33A1;BMP4;ITGB5;ZMIZ1;INHBA;SMURF1;TGFBR1;TGFBRAP1;INHBB;ZFYVE16;ADAM9;JUN;PARD6A;SMURF2;SMAD5;ACVR2A;FAM83G;PTPRK;GCNT2;TWSG1;APPL1;LPXN;FERMT2;NLK;BMP8B;MEGF8;TGFBR3L;ID1;SKI;CBL;ARHGEF18;SCX;BMPR2;EID2;FOS;SMAD7;SMAD6;BAMBI;ZYX,PTK2;USP9X;TGFB2;MAPK3;SMAD4;USP15;RNF111;SMAD3;DUSP22;DDX5;STUB1;HFE;UBB;RHOA;TGFBR2;ITGB1;PXN;RUNX2;ACVR1B;PDCD4;GDF15;UBA52;MAP3K7;APPL2;SMAD1;SMAD2
regulation of sodium ion transport (GO:0002028),0.4787583662206412,1.5961798588592109,0.044444444444444446,0.12359675201369706,36,21,ATP1A1;P2RX4;WNK1;SLMAP;SIK1;DLG1;FGF12;ANK3;WNK4;ATP2B4;NKX2-5;NKAIN4;WNK2;NEDD4;AHCYL1;RANGRF;SNTA1;PRSS8;PKP2;YWHAH;GPD1L,ATP1A1;P2RX4;WNK1;SLMAP;SIK1;DLG1;FGF12;ANK3;WNK4;ATP2B4
regulation of protein transport (GO:0051223),0.5026395927448631,1.5916322443264628,0.019230769230769232,0.12378151778331486,28,24,HSPA8;ARFIP1;GAPVD1;LLGL2;RHBDF2;LCP1;P3H1;NDFIP2;LLGL1;SCFD1;NDEL1;WWP2;DISP1;ATP13A2;SNX12;CHP1;PTPN1;SNX3;SAA1;NDFIP1;PPM1F;RHBDF1;DNAJC1;DNAJA1,HSPA8;ARFIP1;GAPVD1;LLGL2;RHBDF2;LCP1;P3H1;NDFIP2;LLGL1;SCFD1;NDEL1;WWP2;DISP1;ATP13A2;SNX12;CHP1
response to cAMP (GO:0051591),0.5252981861639454,1.5944156623614743,0.061224489795918366,0.12390231686960289,38,18,RAP1B;AHR;DMTN;INPP5K;RAPGEF1;PKD2;RAPGEF2;STAT1;ZFP36L1;DUOX1;RAP1A;DGKQ;VGF;NDUFS4;PDE2A;EZR;AKAP9;CFTR,RAP1B;AHR;DMTN;INPP5K
peptidyl-asparagine modification (GO:0018196),0.46400410046825546,1.5904322794556427,0.0196078431372549,0.12439402334382761,31,27,ALG8;MGAT2;ST6GAL1;MCFD2;TUSC3;STT3A;DPM1;MGAT1;HIF1AN;DDOST;ALG5;STT3B;RPN2;DAD1;DPM3;RPN1;UGGT1;UBE2J1;OST4;DPM2;MGAT5;UGGT2;FUT8;MAGT1;NUDT14;LMAN1;OSTC,ALG8;MGAT2;ST6GAL1;MCFD2;TUSC3;STT3A;DPM1;MGAT1
ubiquitin-dependent protein catabolic process (GO:0006511),0.3004471767752931,1.5916532716848995,0.0,0.12441629479758824,354,300,NPLOC4;USP9X;PSME2;UBAP1;PSMC5;NEDD4L;RNF111;RNF13;AMFR;KCTD2;TSG101;RNF114;UBXN11;ARIH2;PSMA6;UBE2E1;DDB1;RNF166;USP33;TOM1L1;HUWE1;STUB1;WWP1;PML;UBE2W;FBXL17;PSME3;TTC3;VCP;RNF4;TRIM25;ZNRF1;ANAPC11;OTUD7B;UBXN1;NUB1;KCTD13;RNF215;RNF40;NEDD8;FBXW5;UCHL1;AGAP3;VPS4B;RNF146;ZFAND2B;SHARPIN;ANAPC2;PSMD7;RNF167;PCBP2;FBXO22;FBXL19;MTA1;RC3H2;ANAPC7;BAG6;CUL4A;ZSWIM8;HERPUD1;ANAPC4;PLAA;ARIH1;FZR1;UBE2B;RAD23A;FBXW11;FEM1A;PSMA4;FBXW4;FEM1C;TBL1XR1;CBLC;CDC16;PSMD9;KCTD10;PSMD10;NDFIP2;SQSTM1;UBR4;UBQLN1;CTNNB1;PSMF1;UBXN2A;CLOCK;BIRC2;PCNP;RLIM;ERCC8;NHLRC3;PSMD1;AURKA;DCAF11;MAEA;PSMB7;TRIP12;ARRB2;SPOP;RNF149;PSMB9;PPP2R5C;GID8;RAD23B;RNF20;ANAPC16;COP1;FBXO7;RNF7;WWP2;RCHY1;KEAP1;TBL1X;OS9;SPSB2;UBE2G1;KCTD17;TGFB1I1;SPOPL;UBE2R2;UBE2I;ZFAND2A;SIRT1;ARRDC1;UBXN2B;MYLIP;FBXO21;RMND5B;UBE2A;BFAR;NFE2L2;CHFR;UBL7;PSMD2;ANKIB1;KAT5;PSMB8;PSMD8;CRBN;UBE2D3;VPS37A;PTTG1;RC3H1;GID4;PSME4;ANAPC15;UBE2G2;DTX3L;UBE2L3;PSMD4;PSMA1;ZRANB1;NTAN1;TAF1;FBXW7;DDIT3;APPBP2;PSMA5;AREL1;COPS3;ANAPC10;UBE2D4;FEM1B;NEDD4;PSMA2;MVB12A;PSMD11;SKP2;VPS37C;ITCH;CDC34;RNF6;RFFL;RNF216;SMURF1;CUL3;RBCK1;UFD1;TNFAIP3;PSMD6;RNF187;SPSB3;PSMB5;RNF14;UBE2D1;WDR81;UBE2K;PSMA3;UBQLN4;NDFIP1;KLHL25;PSMC3;SIAH1;RNF144B;ARRB1;TOPORS;KCTD5;UBE2D2;RNF126;TRPC4AP;CDC20;TOLLIP;PSMD5;BIRC6;UBE3B;SMURF2;UBA6;RMND5A;XBP1;BUB3;NSFL1C;VPS37B;RNF130;VPS4A;SPSB1;UBE2L6;SYVN1;RNF115;PSMC2;PSMC6;SIRT2;KLHL22;UBE2H;FBXO8;ADRM1;UBE4A;UBA1;PTPN23;ELOC;RNF19B;PSMB3;ATE1;GSK3A;CDC27;KCTD21;SIAH2;FBXO11;UBE2C;PELI1;ANAPC5;CDC23;MIB1;UBE4B;CNOT4;ANAPC1;WDR91;CDC26;KLHL20;TRIM32;MDM2;TRIM2;PSMA7;PSMC1;RNF217;RNF185;FAF1;PSMD13;RNF11;KLHL42;ANKRD9;ATXN3;PSMB6;RBBP6;PLK1;RNF168;RNF34;AURKB;BTRC;TNFAIP1;PSMB4;UBE3C;PSMB10;FBXL14;UBE2S;PINK1;TRIM13;UBQLN2;CBL;RNF5;RBX1;HECTD3;RNF8;UHRF1;PSMC4;KIF14;RNF19A;KCTD6;FBXO45;PSMD12;PSMD14;KBTBD6;DTL;PSME1;VPS28;FBXL4;PSMD3;PSMB2;MAD2L1;PSMB1;UBR3;BUB1B,NPLOC4;USP9X;PSME2;UBAP1;PSMC5;NEDD4L;RNF111;RNF13;AMFR;KCTD2;TSG101;RNF114;UBXN11;ARIH2;PSMA6;UBE2E1;DDB1;RNF166;USP33;TOM1L1;HUWE1;STUB1;WWP1;PML;UBE2W;FBXL17;PSME3;TTC3;VCP;RNF4;TRIM25;ZNRF1;ANAPC11;OTUD7B;UBXN1;NUB1;KCTD13;RNF215;RNF40;NEDD8;FBXW5;UCHL1;AGAP3;VPS4B;RNF146;ZFAND2B;SHARPIN;ANAPC2;PSMD7;RNF167;PCBP2;FBXO22;FBXL19;MTA1;RC3H2;ANAPC7;BAG6;CUL4A;ZSWIM8;HERPUD1;ANAPC4;PLAA;ARIH1;FZR1;UBE2B;RAD23A;FBXW11;FEM1A;PSMA4;FBXW4;FEM1C;TBL1XR1;CBLC;CDC16;PSMD9;KCTD10;PSMD10;NDFIP2;SQSTM1;UBR4;UBQLN1;CTNNB1;PSMF1;UBXN2A;CLOCK;BIRC2;PCNP;RLIM;ERCC8;NHLRC3;PSMD1
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),0.4508711068466795,1.591686696964233,0.0,0.1249788642574971,34,29,YWHAZ;PMAIP1;BID;SFN;YWHAB;CASP8;BAD;YWHAQ;NMT1;TFDP2;TP53;GSK3B;HIP1R;ZNF205;YWHAG;TP53BP2;YWHAE;PPP1R13B;MAPK8;BAX;TFDP1;BBC3;BAK1;GSK3A;YWHAH;PPP3R1;BOK;CHCHD10;E2F1,YWHAZ;PMAIP1;BID;SFN;YWHAB;CASP8;BAD;YWHAQ;NMT1;TFDP2;TP53;GSK3B;HIP1R
regulation of stress fiber assembly (GO:0051492),0.4028949415199392,1.5883183811232777,0.016666666666666666,0.12552379399782626,74,54,TJP1;MET;LIMK1;PAK1;LIMCH1;RHOC;INPP5K;CD47;CLASP2;RHOA;PXN;RAC1;ARHGEF10L;ACTG1;PHLDB2;STMN1;ROCK1;EPHA1;CDC42;PPFIA1;ABL1;ARAP1;WNT11;SERPINF2;F11R;NF2;PFN1;TESK1;RHPN2;SLC9A1;TPM1;PAK2;TSC1;CCN2;WASF2;CLASP1;SORBS3;S100A10;TGFBR1;CARMIL1;ITGB1BP1;ALMS1;PPM1F;PTGER4;ROCK2;PFN2;FERMT2;FHOD1;ARHGEF5;ARHGEF18;LPAR1;NRP1;TACSTD2;SFRP1,TJP1;MET;LIMK1;PAK1;LIMCH1;RHOC;INPP5K;CD47;CLASP2;RHOA;PXN;RAC1;ARHGEF10L;ACTG1;PHLDB2;STMN1;ROCK1;EPHA1;CDC42;PPFIA1;ABL1;ARAP1;WNT11;SERPINF2;F11R;NF2;PFN1;TESK1
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515),0.503596443936151,1.5917405169074952,0.0,0.1255472634527418,25,24,OMA1;NGLY1;STUB1;UBE2W;FBXL17;VCP;AUP1;BAG6;DERL1;POMT2;LONP1;HDAC6;YME1L1;CLPP;UGGT1;TOR1A;ZER1;CUL3;UFD1;UGGT2;RNF185;ATXN3;ZYG11B;RNF5,OMA1;NGLY1;STUB1;UBE2W;FBXL17;VCP;AUP1;BAG6;DERL1
protein deacetylation (GO:0006476),0.4341831746724752,1.592335837865754,0.0,0.1257237235881643,45,38,HDAC5;SIRT6;SIRT7;FLNA;HDAC7;MSL3;MTA3;BAZ2A;MTA1;MIER1;TBL1XR1;RCOR3;SIRT3;HDAC2;MORF4L1;HDAC11;SIN3A;HDAC6;HDAC10;TBL1X;HDAC1;HDAC4;MIER2;SIRT1;SIN3B;MORF4L2;MTA2;BRMS1L;SIRT2;RBM14;BRMS1;RCOR1;HDAC9;MIER3;HDAC3;PHB;SIRT5;SUDS3,HDAC5;SIRT6;SIRT7;FLNA;HDAC7;MSL3;MTA3;BAZ2A;MTA1;MIER1;TBL1XR1;RCOR3;SIRT3;HDAC2;MORF4L1;HDAC11;SIN3A;HDAC6;HDAC10;TBL1X;HDAC1;HDAC4;MIER2;SIRT1
regulation of cell-substrate adhesion (GO:0010810),0.446782004848483,1.588800014482896,0.03773584905660377,0.1257719490287428,43,27,PTK2;DMTN;AGR2;CORO1C;RHOA;LIMS1;RAC1;MINK1;RAC2;MYADM;WASHC2C;NF1;NOTCH1;TBCD;TSC1;SPOCK1;PPM1F;RSU1;PIK3CB;GCNT2;FZD7;EMP2;PDGFB;ATXN3;JAK2;ARL2;ALOX15,PTK2;DMTN;AGR2;CORO1C;RHOA;LIMS1;RAC1;MINK1;RAC2;MYADM;WASHC2C;NF1
cellular response to lipid (GO:0071396),0.33828196036189023,1.5837680735612234,0.0,0.12809285180842636,219,109,AXL;NFKBIB;MEF2C;AHR;TNIP2;GIT1;ATP1A1;SPP1;MAPK14;CARD16;TICAM1;MSN;SBNO2;CREB1;SELENOS;MGST1;ADAM15;RHOA;PTK7;PAF1;GNAI1;ATM;IL6;PYCARD;NCOA4;BCL10;SIRPA;PLAA;PDCD4;SETX;DAB2IP;LYN;CDC73;INSIG1;ANKRD1;NFKB1;NDUFA13;GSTP1;NKX3-1;WNT11;IRAK1;NR3C1;ABL2;NCOA3;TRAF6;CTR9;LY96;CHMP5;TFPI;KAT5;SNW1;PDCD1LG2;PABPN1;UPF1;WNT5A;WNT9A;UBE2L3;URI1;MAPK8;LDOC1;MED1;LCOR;ADNP2;ZFP36;TNFAIP3;MYD88;VIM;NRIP1;ADTRP;ADAM9;HTRA2;SPHK2;IRS1;WNT7B;ROCK2;XBP1;ADCY6;CD68;RUVBL2;SSTR2;ADCY3;WNT6;NR1H3;PDK3;HMGB1;TWF2;CACTIN;FAM210B;ZNF703;TRIM41;FZD7;PTK2B;ZC3H12A;RELA;SOX9;EGFR;WNT5B;PTK6;NR1D1;CFTR;CD274;WNT3;HMGB2;SHPK;SFRP1;FFAR2;SERPINE1;IL1A;TNFRSF1B,AXL;NFKBIB;MEF2C;AHR;TNIP2;GIT1;ATP1A1;SPP1;MAPK14;CARD16;TICAM1;MSN;SBNO2;CREB1;SELENOS;MGST1;ADAM15;RHOA;PTK7;PAF1;GNAI1;ATM;IL6;PYCARD;NCOA4;BCL10;SIRPA;PLAA;PDCD4;SETX;DAB2IP;LYN;CDC73;INSIG1;ANKRD1;NFKB1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),0.5390663381452807,1.5844032511880437,0.022727272727272728,0.1281975454459587,21,15,SMAD4;RBPJ;HIF1A;RUNX2;SMAD1;CREB3;ATF4;NOTCH1;NFE2L2;EP300;CHD6;SMAD5;XBP1;VEGFA;RELA,SMAD4;RBPJ;HIF1A;RUNX2;SMAD1;CREB3;ATF4;NOTCH1
neuron migration (GO:0001764),0.4556071224774488,1.584657650871371,0.017543859649122806,0.12822727175861443,50,26,USP9X;MEF2C;LRP12;MAP1B;RAC1;TUBGCP2;PAFAH1B1;MARK2;ELP3;CELSR1;CDK5;SDCCAG8;DDIT4;PEX13;TUBB2A;MDGA1;RAPGEF2;SH3RF1;SPOCK1;NRCAM;FGFR1;NAV1;VEGFA;SEMA3A;POMGNT2;NRP1,USP9X;MEF2C;LRP12;MAP1B;RAC1;TUBGCP2;PAFAH1B1;MARK2;ELP3;CELSR1;CDK5;SDCCAG8;DDIT4;PEX13
cellular response to BMP stimulus (GO:0071773),0.42626520470652274,1.5854870395813605,0.0,0.12825729533439664,71,34,USP9X;TGFB2;MAPK3;SMAD4;USP15;SMAD3;DDX5;HFE;RUNX2;PDCD4;GDF15;SMAD1;SMAD2;ACVR1;ENG;HIVEP1;RGMB;BMPR1A;SLC33A1;BMP4;ADAMTS12;SMURF1;ZFYVE16;SMAD5;ACVR2A;FAM83G;BMP8B;MEGF8;SOX9;SCX;BMPR2;SFRP1;SMAD7;SMAD6,USP9X;TGFB2;MAPK3;SMAD4;USP15;SMAD3;DDX5;HFE;RUNX2;PDCD4;GDF15;SMAD1;SMAD2
positive regulation of mitochondrion organization (GO:0010822),0.4019549096958503,1.5803331782951764,0.0,0.13101661860158884,58,46,PMAIP1;BCL2L11;VPS35;PPIF;CAMKK2;BID;RALBP1;BIK;PARK7;FIS1;BAD;PYCARD;TP53;HTT;GSK3B;MFF;MUL1;MCU;HIP1R;PLAUR;ZNF205;AURKA;ADCK1;ZDHHC6;FBXO7;MLLT11;DNM1L;BAX;PDCD5;HTRA2;TNFSF10;BBC3;BAK1;BMF;GSK3A;RALA;SPIRE1;MIEF2;PINK1;FAM162A;BNIP3;BOK;MOAP1;CHCHD10;MIEF1;PLD6,PMAIP1;BCL2L11;VPS35;PPIF;CAMKK2;BID;RALBP1;BIK;PARK7;FIS1;BAD;PYCARD;TP53;HTT;GSK3B;MFF;MUL1;MCU;HIP1R;PLAUR;ZNF205;AURKA;ADCK1
establishment of protein localization to plasma membrane (GO:0061951),0.4482949949011262,1.5807405249188646,0.0,0.1311346180210726,36,34,GCC2;MACF1;GOLGA4;SYS1;GGA1;GGA3;GOLGA7;BBS2;GGA2;AFDN;ANK3;RAB34;GOLPH3;OPTN;RAB26;PREPL;BLZF1;RILPL2;RAB31;RAB10;GOLPH3L;GORASP1;GORASP2;BBS1;SPTBN1;VAMP4;RILPL1;VAMP2;NECTIN3;KIF13A;RAB7A;VAMP5;NSF;ARFRP1,GCC2;MACF1;GOLGA4;SYS1;GGA1;GGA3;GOLGA7;BBS2;GGA2;AFDN;ANK3;RAB34;GOLPH3;OPTN;RAB26;PREPL
regulation of cell-substrate junction assembly (GO:0090109),0.511808622163266,1.5738467315612024,0.023255813953488372,0.13136069167522382,21,19,PTK2;MACF1;LIMCH1;CORO1C;PEAK1;RHOA;ACTG1;ROCK1;LDB1;SLC9A1;VCL;PTPRA;EFNA5;CLASP1;ROCK2;CAMSAP3;DUSP3;DAPK3;SLK,PTK2;MACF1;LIMCH1;CORO1C;PEAK1;RHOA;ACTG1
regulation of apoptotic signaling pathway (GO:2001233),0.46666855321160217,1.5732512893120465,0.02,0.13138924834732713,38,25,STYXL1;TPD52L1;TMBIM6;PYCARD;ING5;DAB2IP;PPIA;MADD;CSNK2A2;RPS3;CSNK2A1;TRAF7;CYLD;NKX3-1;SGMS1;MAZ;BCL2L12;TGFBR1;PTPMT1;CRADD;BDNF;DAPK2;RB1;TRAF1;ASAH2,STYXL1;TPD52L1;TMBIM6;PYCARD;ING5;DAB2IP;PPIA;MADD;CSNK2A2;RPS3;CSNK2A1;TRAF7;CYLD;NKX3-1;SGMS1
lamellipodium assembly (GO:0030032),0.5078757238216852,1.5791441600330325,0.021739130434782608,0.13178973487988277,26,17,ARFIP2;DMTN;ARHGEF7;ABLIM3;ITGB1;RAC1;SRGAP2;GOLPH3;RHOD;ABLIM1;VCL;CYFIP1;CARMIL1;SPATA13;ABLIM2;PARVB;ARHGEF4,ARFIP2;DMTN;ARHGEF7;ABLIM3;ITGB1;RAC1;SRGAP2;GOLPH3
cellular response to insulin stimulus (GO:0032869),0.34755878807775753,1.573847054677127,0.0,0.13197740853754883,129,96,BAIAP2;AP3S1;HDAC5;PTPN2;PKM;ATP6V0B;ATP6V1C1;INSIG2;CAPN10;INPP5K;IRS2;AKT1;GRB10;SELENOS;TCIRG1;ATP6V0A1;ATP6V0C;ZNF106;FER;ATP6V1F;APC;PCSK9;BCAR3;GSK3B;INSIG1;CAV2;RHOQ;SHC1;AKT2;NAMPT;SH2B2;RARRES2;RPS6KB1;PDK2;PIK3C2A;ZDHHC7;RAB15;SOS1;RAB31;RAB10;IGF1R;ATP6AP1;RAB12;GRB2;LPIN1;PRKCI;USF1;DENND4C;C2CD5;ATP6V1H;LPIN3;ZFP36L1;PPARG;GRB7;PDPK1;GAB1;ATP6V1A;PIK3R3;INHBB;ATP6V0E2;ATP6V1E2;LPIN2;PHIP;RAB8B;IDE;BCAR1;IRS1;ATP6V0E1;FOXO4;XBP1;VAMP2;SYAP1;ATP6V0D1;GSK3A;ATP6V1E1;ATP6V0A2;APPL1;ATP6V1D;HDAC9;ATP6V1B2;RAB8A;PIK3R2;ATP6V1G1;FOXO1;SOGA1;SLC27A4;SLC27A1;PCK2;RAB13;SLC25A33;GOT1;PRKDC;PARP1;SLC39A14;TRIB3;TBC1D4,BAIAP2;AP3S1;HDAC5;PTPN2;PKM;ATP6V0B;ATP6V1C1;INSIG2;CAPN10;INPP5K;IRS2;AKT1;GRB10;SELENOS;TCIRG1;ATP6V0A1;ATP6V0C;ZNF106;FER;ATP6V1F;APC;PCSK9;BCAR3;GSK3B
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162),0.4798433095381153,1.5739578577700566,0.044444444444444446,0.13245581311012905,22,19,UBAP1;TSG101;TOM1L1;SNF8;VPS4B;PLAA;VPS37A;NEDD4;MVB12A;VPS37C;RNF126;VPS37B;VPS25;VPS4A;RNF115;PTPN23;VPS36;STAM;VPS28,UBAP1;TSG101;TOM1L1;SNF8;VPS4B;PLAA
membrane fusion (GO:0061025),0.4460272383641965,1.5711278990960966,0.020833333333333332,0.13290288417561782,36,27,VAPA;MYOF;USO1;HUWE1;VTI1B;DNM1;VPS33B;UBXN2A;NAPG;GCA;SNAP29;SNAP23;DNM2;UBXN2B;CHP1;OPA1;DNM1L;NAPA;MX1;VAMP3;RABEP1;VAMP2;NSFL1C;DYSF;MX2;NSF;RABIF,VAPA;MYOF;USO1;HUWE1;VTI1B;DNM1;VPS33B;UBXN2A;NAPG;GCA;SNAP29;SNAP23;DNM2;UBXN2B;CHP1;OPA1
negative regulation of endothelial cell proliferation (GO:0001937),0.47759700481608053,1.5740042149080768,0.0625,0.13308356577889743,37,19,MEF2C;KRIT1;CAV1;SPARC;ATP5F1A;NF1;CAV2;THBS1;PDCD10;NR2F2;STAT1;PPARG;PTPRM;AIMP1;ATP5IF1;APOE;ALOX5;SYNJ2BP;GHRL,MEF2C;KRIT1;CAV1;SPARC;ATP5F1A;NF1;CAV2
