Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Ciliary landscape WP4352,-0.33627946237908685,-1.4554065008738797,0.02127659574468085,0.35838184982894183,216,185,MYL6;CTSA;WHRN;GID4;COX6C;IFT52;HTRA2;ERF;PGRMC2;CD2BP2;COPS7A;PAFAH1B1;IFT27;EXOSC4;IFT22;RANBP10;CCDC40;GLB1;IFT140;COPS8;LCN2;ECHS1;H3F3A;CEP170;NINL;BBS1;DVL3;IFT20;DYNLT1;MCM9;EXOC3;IFT172;SNAP29;CNOT9;BBS7;FUZ;MKS1;UQCC1;DCAF11;WDR60;EHBP1;CTNNB1;MAEA;COPS6;DYNLL1;SSNA1;UBE2H;IFT80;MKLN1;TMED1;RALB;SMC4;DNPEP;TFAP2C;NUDC;MCM4;GDI1;EXOC8;DYNLRB1;CREBBP;DYNLL2;RAB3IL1;EXOC5;AAR2;APMAP;GID8;COPS2;APC;YAP1;VPS4A;UBE2D2;EXOSC7;DCAF7;IFT43;LSM4;IFT122;HDAC1;ARHGDIA;TRAF3IP1;RHBDD2;RMND5B;ARFGAP3;AGPAT2;CBS;IFT46;ARL8B;LCA5;PSMD8;IFT88;NDUFA9;COPS5;RMND5A;VIM;COPS7B;RABEP2;IFT81;TFAP2A;WDR26;ZMYND19;VAPB;TTC30B;LZTFL1;CALM2;RAC1;CALM1;EXOC6B;DYNC1H1;PSMD13;RAB2A;POM121;EXOSC2;TNKS1BP1;EXOSC9;NDUFA5;CNOT1;STOM;EXOC7;EXOC1;HSPB11;DOCK5;PSMD12;ZYG11B;IQCB1;SNRPB2;WEE1;MYL6B;MFAP1;EFTUD2;RAB21;MCM8;YPEL5;CLUAP1;NFKB1;RANBP9;BBIP1;WDR34;CEP290;MAPRE2;WNK1;XPNPEP3;CNOT10;IFT57;ANKS6;GLA;EXOC2;BBS2;EIPR1;HDAC2;CEP97;NUP88;RB1;EXOC6;EXOC4;PSMC6;MCM7;NEK7;PSMC4;IFT74;LRPPRC;PSMD7;DDX5;DYNC1I2;RAB14;TIPRL;NUP133;TBC1D4;IQGAP3;AFG3L2;ACSL3;RAB8A;CTBP2;IQGAP1;RBM14;MSH2;MCM10;AIMP1;RNGTT;EIF5B;MCM5;MCM3;COPS4;MCM2;COPS3;DYNC1LI1;MCM6,SNRPB2;WEE1;MYL6B;MFAP1;EFTUD2;RAB21;MCM8;YPEL5;CLUAP1;NFKB1;RANBP9;BBIP1;WDR34;CEP290;MAPRE2;WNK1;XPNPEP3;CNOT10;IFT57;ANKS6;GLA;EXOC2;BBS2;EIPR1;HDAC2;CEP97;NUP88;RB1;EXOC6;EXOC4;PSMC6;MCM7;NEK7;PSMC4;IFT74;LRPPRC;PSMD7;DDX5;DYNC1I2;RAB14;TIPRL;NUP133;TBC1D4;IQGAP3;AFG3L2;ACSL3;RAB8A;CTBP2;IQGAP1;RBM14;MSH2;MCM10;AIMP1;RNGTT;EIF5B;MCM5;MCM3;COPS4;MCM2;COPS3;DYNC1LI1;MCM6
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4718,-0.6191844562817064,-1.4614577331835397,0.11764705882352941,0.3615389232338995,46,36,TM7SF2;NSDHL;PMVK;ACOT2;SREBF2;SREBF1;FDFT1;ABCA1;MYLIP;ACSL4;ACSL1;FADS2;LSS;EBP;FADS1;FDPS;MVD;HSD17B7;DHCR24;SC5D;SCD;GGPS1;DHCR7;MSMO1;FASN;SQLE;SOAT1;CYP51A1;HMGCS1;IDI1;LBR;ACSL3;ELOVL5;HMGCR;MVK;NR1H3,FADS1;FDPS;MVD;HSD17B7;DHCR24;SC5D;SCD;GGPS1;DHCR7;MSMO1;FASN;SQLE;SOAT1;CYP51A1;HMGCS1;IDI1;LBR;ACSL3;ELOVL5;HMGCR;MVK;NR1H3
NAD+ biosynthetic pathways WP3645,-0.5195592128100587,-1.4570393815393237,0.09090909090909091,0.36315513941406746,22,16,SIRT7;SIRT5;SIRT6;QPRT;SIRT2;SIRT1;NADSYN1;SIRT3;TNKS;NMNAT1;NAMPT;TNKS2;NAPRT;PARP4;PARP2;PARP1,TNKS;NMNAT1;NAMPT;TNKS2;NAPRT;PARP4;PARP2;PARP1
Pyrimidine metabolism WP4022,-0.38896213311639105,-1.4633183544656274,0.10869565217391304,0.3671430639358559,85,74,CTPS1;NME6;POLR3A;POLR1D;TYMP;POLR3GL;POLR2A;POLR2G;ZNRD1;CTPS2;POLR1C;NME3;POLR3C;POLD4;CDA;POLR3H;POLR3B;TK2;POLR2J;POLR2D;NME1-NME2;DHODH;UCKL1;POLR2J3;POLR2H;POLE4;POLR1A;RRM2;NME2;ENST00000639149.1;POLR2I;POLR3K;POLR2B;DCTD;UPP1;POLR1B;NME7;UMPS;POLR1E;NME4;POLE3;POLD2;UCK1;DCTPP1;UCK2;CAD;POLR2E;POLR3G;POLR2C;NT5C;POLR2L;DTYMK;POLR3D;CMPK1;TK1;POLD1;POLR3F;POLR2K;POLA1;PNPT1;DUT;RRM2B;PRIM2;TWISTNB;POLD3;DCK;NME1;DPYD;POLA2;PRIM1;POLE2;TYMS;POLE;RRM1,DTYMK;POLR3D;CMPK1;TK1;POLD1;POLR3F;POLR2K;POLA1;PNPT1;DUT;RRM2B;PRIM2;TWISTNB;POLD3;DCK;NME1;DPYD;POLA2;PRIM1;POLE2;TYMS;POLE;RRM1
Type I collagen synthesis in the context of Osteogenesis imperfecta WP4786,-0.4782085385286905,-1.4646367890593273,0.11904761904761904,0.3735579187832954,33,24,BMP1;LRP5;TNFRSF11B;LRP6;CREB3L1;P3H2;SERPINH1;PPIB;SERPINF1;MBTPS1;COL1A1;FKBP10;PLOD1;CRTAP;P4HA2;MIA3;MBTPS2;P3H1;COLGALT1;P4HA1;TNFRSF11A;P4HB;TMEM38B;PLOD2,COL1A1;FKBP10;PLOD1;CRTAP;P4HA2;MIA3;MBTPS2;P3H1;COLGALT1;P4HA1;TNFRSF11A;P4HB;TMEM38B;PLOD2
ATM Signaling Network in Development and Disease  WP3878,-0.39570451114878286,-1.467914911597561,0.041666666666666664,0.37454422003481186,45,44,RNF40;TP53BP1;RASGRF1;TRIM28;CDK5;DCLRE1C;G6PD;TSC2;IKBKG;PTPA;PPM1D;CHEK1;KAT5;HMGN1;STK11;ATF2;CEP63;HSPB1;ATM;MAP3K5;RNF8;HDAC4;RNF168;NBN;RIF1;ATMIN;CHEK2;MRE11;PPP5C;ATR;MTOR;NFKB1;RAD50;PRKAA1;AURKB;H2AFX;RBBP8;LBR;CDK1;RNF20;MDC1;SMC1A;PRKDC;BUB1,CHEK2;MRE11;PPP5C;ATR;MTOR;NFKB1;RAD50;PRKAA1;AURKB;H2AFX;RBBP8;LBR;CDK1;RNF20;MDC1;SMC1A;PRKDC;BUB1
B Cell Receptor Signaling Pathway WP23,-0.35438912310652815,-1.4709055700130085,0.04,0.376095614444395,97,70,MEF2D;SOS1;MAP2K2;RAPGEF1;MYC;FYN;NCK1;NFKBIA;IKBKG;RAC2;PLCG1;HRAS;LCK;PIP5K1C;SH3BP2;ELK1;MAX;GTF2I;PTPN6;CD81;FOXO1;CREB1;JUN;ATF2;SHC1;DAPP1;VAV2;KLF11;RPS6KA1;PRKCD;GSK3A;AKT1;CARD11;GAB1;CDC42;RELA;LYN;PIK3R2;NFATC2;RAC1;BRAF;CBL;PTPN18;MAPK14;MAPK9;CHUK;BCL6;RAF1;SYK;REL;CRKL;MAPK8;GSK3B;NFKB1;PDPK1;GAB2;E2F3;GRB2;MAPK1;VAV1;PIP5K1A;MAP3K7;CRK;PTPN11;BCL10;MALT1;MAP2K1;ILF2;ETS1;NFATC3,RAF1;SYK;REL;CRKL;MAPK8;GSK3B;NFKB1;PDPK1;GAB2;E2F3;GRB2;MAPK1;VAV1;PIP5K1A;MAP3K7;CRK;PTPN11;BCL10;MALT1;MAP2K1;ILF2;ETS1;NFATC3
Prion disease pathway WP3995,-0.4186394714030259,-1.4366483763804496,0.07142857142857142,0.39395025887749197,33,23,MAPK3;FGFR1;FYN;BATF;CASP3;STAT3;ELK1;PRNP;CREB1;CHD2;RFX5;RXRA;PDIA3;CTCF;EP300;PTK2;NFKB1;TBP;MAPK1;HSPA5;SMC3;HSP90B1;RAD21,NFKB1;TBP;MAPK1;HSPA5;SMC3;HSP90B1;RAD21
Endoderm differentiation WP2853,-0.3743188763002779,-1.4211274548646546,0.11363636363636363,0.39973591020947125,141,93,DKK1;HOXC11;JARID2;APP;MBTD1;PAF1;RARG;BCORL1;GATA6;BPTF;WWC1;CRTC1;GRHL2;PBX1;SMAD4;DIP2A;PTHLH;EXT1;GLI2;CTNNB1;ELP4;NOG;NOTCH1;DAB2;TRIM5;AHDC1;FOXO1;NABP2;SMAD3;ZBTB17;DUSP4;SLC2A12;APC;KDM4A;DUSP5;TCF4;SMAD2;EPB41L5;ZNF281;HHEX;MAP2K3;RFX7;WNT3;BMPR1A;WDFY2;SIAH2;SOX7;ELK4;MAD2L2;DUSP2;PBX3;EMSY;PIAS1;AEBP2;RAB38;BTAF1;PABPC1;NR3C1;CUL4B;NLK;RTF1;CDC73;CEP250;ACACA;SFRP1;CTR9;PHF6;UBR5;TCF7;CDYL;PARP8;LAMC1;ELAVL1;STAT1;MTF2;CEBPZ;LRPPRC;DDAH1;SFMBT1;C1QBP;EZH2;FOXA1;CAND1;LEO1;RGS10;TAF5;ASCC3;NME1;CTBP2;NCAPG2;HPRT1;WDHD1;NAA15,NR3C1;CUL4B;NLK;RTF1;CDC73;CEP250;ACACA;SFRP1;CTR9;PHF6;UBR5;TCF7;CDYL;PARP8;LAMC1;ELAVL1;STAT1;MTF2;CEBPZ;LRPPRC;DDAH1;SFMBT1;C1QBP;EZH2;FOXA1;CAND1;LEO1;RGS10;TAF5;ASCC3;NME1;CTBP2;NCAPG2;HPRT1;WDHD1;NAA15
PDGF Pathway WP2526,-0.37885875485792353,-1.4291473998769078,0.06382978723404255,0.40497461444583466,40,36,SOS1;MAPK3;SRF;PDGFB;RASA1;NFKBIA;PLCG1;HRAS;STAT3;ELK1;JUN;SRC;SHC1;VAV2;CDC42;PAK1;MAP3K1;PDGFA;RAC1;FOS;CHUK;RAF1;MAPK8;NFKB1;ARFIP2;GRB2;MAPK1;RHOA;VAV1;STAT1;PTPN11;WASL;JAK1;TIAM1;MAP2K1;MAP2K4,MAPK8;NFKB1;ARFIP2;GRB2;MAPK1;RHOA;VAV1;STAT1;PTPN11;WASL;JAK1;TIAM1;MAP2K1;MAP2K4
Thyroid stimulating hormone (TSH) signaling pathway WP2032,-0.3899638573126099,-1.4211435543321809,0.045454545454545456,0.40948556655604373,66,55,MAPK3;MYC;SCRIB;GNAS;APEX1;MYL12B;PAX8;RPS6;RAP1GAP;IGF1R;HRAS;CDKN1B;STAT3;CREB1;JUN;SRC;GNA12;JAK2;RPS6KA1;RBL2;AKT1;RPS6KB1;MAP2K3;ADCY3;GNA13;EGR1;PIK3R2;GNAI2;GNAI1;GNB1;BRAF;MAPK14;PLD1;CDK4;FOS;PIK3CA;TTF1;RAF1;CCNE1;RAP1A;MTOR;PDPK1;RB1;GNAQ;MAPK1;RALGDS;GNAI3;STAT1;RAP1B;JAK1;MAP2K1;CCND3;TTF2;E2F1;CDK2,PIK3CA;TTF1;RAF1;CCNE1;RAP1A;MTOR;PDPK1;RB1;GNAQ;MAPK1;RALGDS;GNAI3;STAT1;RAP1B;JAK1;MAP2K1;CCND3;TTF2;E2F1;CDK2
Integrated Cancer Pathway WP1971,-0.4668834119456299,-1.4216304815880532,0.044444444444444446,0.4162250165056119,44,41,CDKN2B;BBC3;BAD;MYC;CDC25B;BAX;CASP3;NOXA1;CHEK1;BACH1;CDKN1B;BLM;ATF1;SMAD3;CDKN1A;SMAD2;ATM;AKT1;MAP3K5;TP53;CASP9;CASP8;POU2F1;CDK4;MSH6;CHEK2;MRE11;ATR;MDM2;RAD50;RB1;STAT1;JAK1;CDK1;MSH2;E2F1;BRCA1;BARD1;CDC25A;PLK1;CDK2,MDM2;RAD50;RB1;STAT1;JAK1;CDK1;MSH2;E2F1;BRCA1;BARD1;CDC25A;PLK1;CDK2
Fas ligand pathway and stress induction of heat shock proteins WP314,-0.43124974315457554,-1.398380665897169,0.06382978723404255,0.42175035164129715,42,35,CASP6;LMNA;ACTG1;CFLAR;FADD;CASP3;NFX1;JUN;MAPKAPK2;CASP7;ARHGDIB;HSPB1;DAXX;PAK1;CASP9;DFFA;MAP3K1;CASP8;ACTB;PAK2;MAPK8;CYCS;MAPKAPK3;SPTAN1;RIPK2;FAF1;RB1;CASP10;MAP3K7;LMNB2;IL1A;PARP1;LMNB1;MAP2K4;PRKDC,PAK2;MAPK8;CYCS;MAPKAPK3;SPTAN1;RIPK2;FAF1;RB1;CASP10;MAP3K7;LMNB2;IL1A;PARP1;LMNB1;MAP2K4;PRKDC
Phosphoinositides metabolism WP4971,-0.3821108873140489,-1.4074804944119597,0.08888888888888889,0.42695307102089125,49,34,PIK3CD;PIP4P1;PIK3C3;ENST00000613180.2;SBF1;PLCD3;MTMR2;PLCG1;MTMR3;PIP5K1C;PIP4K2C;PIK3C2B;PIP4P2;SBF2;MTMR1;PLCB3;MTMR4;OCRL;PLCD1;PIKFYVE;PLCD4;PIK3CA;MTM1;PLCB4;PLCE1;PIK3C2A;PIK3R4;PIP5K1A;MTMR11;PIK3CB;SACM1L;MTMR6;MTMR12;PIP4K2A,OCRL;PLCD1;PIKFYVE;PLCD4;PIK3CA;MTM1;PLCB4;PLCE1;PIK3C2A;PIK3R4;PIP5K1A;MTMR11;PIK3CB;SACM1L;MTMR6;MTMR12;PIP4K2A
Regulation of Microtubule Cytoskeleton WP2038,-0.39494305234929006,-1.3987854643896973,0.0196078431372549,0.43043168010456884,46,38,TESK2;TRIO;DVL1;PTPRA;CLIP1;TAOK1;PRKACA;STAT3;MAP1B;PARD6A;LIMK1;PHLDB2;MAPKAPK2;SRC;APC;CLASP1;AKT1;CDC42;PAK1;STMN1;PRKCA;RAC1;ABL1;EPHB2;SPRED1;PIK3CA;GSK3B;MARK2;DPYSL2;AURKB;GNAQ;ROCK1;DIAPH1;CFL2;MAPRE1;TIAM1;CDK1;KIF2C,MARK2;DPYSL2;AURKB;GNAQ;ROCK1;DIAPH1;CFL2;MAPRE1;TIAM1;CDK1;KIF2C
Sphingolipid Metabolism (integrated pathway) WP4726,-0.48735517351815116,-1.4024897502073568,0.1282051282051282,0.4310283678268793,25,19,ASAH1;SGPL1;PLPP3;KDSR;UGCG;SPHK2;DEGS1;CERK;UGT8;SGMS1;SPHK1;CERS5;SPTLC2;SMPD1;SPTLC1;SGMS2;CERS6;ENST00000645915.2;CERS2,SGMS1;SPHK1;CERS5;SPTLC2;SMPD1;SPTLC1;SGMS2;CERS6;ENST00000645915.2;CERS2
16p11.2 proximal deletion syndrome WP4949,-0.3439335893201361,-1.3606898050090148,0.10638297872340426,0.4569727292185003,74,60,CDIPT;PPP4C;YPEL3;MAPK3;MVP;PAGR1;TAOK2;BPTF;KCTD13;SIAH1;TMEM219;HDAC3;ASPHD1;SEZ6L2;KMT2D;HIRA;EZR;CORO1A;IGFBP3;HIRIP3;IGBP1;INO80E;DOC2A;TCP1;PPP4R3B;QPRT;PPP2R5D;TBX6;PPP4R3A;MAP2K3;PPP2R1A;TP53;GDPD3;TRAF2;PPP4R1;CASP8;PPARG;PPP2CB;MAZ;KMT2C;NR3C1;REL;NFKB1;PARP4;TRAF6;PAXIP1;PPP4R2;CCT4;CCT3;CCDC6;CCT5;CCT6A;CCT2;PPP2CA;CCT7;MSN;ALDOA;KIF22;PCNA;CCT8,PAXIP1;PPP4R2;CCT4;CCT3;CCDC6;CCT5;CCT6A;CCT2;PPP2CA;CCT7;MSN;ALDOA;KIF22;PCNA;CCT8
Male infertility WP4673,-0.3202302785308534,-1.355830494119261,0.045454545454545456,0.46146467576753875,146,66,PEX10;NOS3;TCN2;XPC;CAT;PON2;THBS1;PRMT6;SOD3;PSAT1;POLG;NQO1;SIRPA;MTHFR;ERCC2;CLU;ERCC1;GPX1;SLC46A1;LRWD1;CDK9;PACRG;MLH1;CREBBP;USP8;UBR2;HMGA1;NANOS1;CHD2;EPSTI1;XRCC5;AHRR;ATM;PMS2;MTR;ETV5;CXXC1;CCNK;UBE2B;MTHFD1;EP300;XRCC3;POLB;ABLIM1;SOD2;CCNT2;KDM3A;AGO2;CCNT1;LIG4;NFE2L2;MDM2;MTRR;KLK2;CDC42BPA;XRCC4;SHMT1;RFC1;PUM2;CLOCK;DDX20;PARP1;BRCA2;PEMT;XRCC2;TRIP13,KLK2;CDC42BPA;XRCC4;SHMT1;RFC1;PUM2;CLOCK;DDX20;PARP1;BRCA2;PEMT;XRCC2;TRIP13
Kisspeptin/kisspeptin receptor system in the ovary WP4871,-0.36247265314230276,-1.36100933605992,0.09302325581395349,0.464265927338372,39,25,PIK3CD;MAPK3;MAP2K2;ARRB2;AKT2;ARRB1;HRAS;KISS1;PRKCQ;PRKCD;AKT1;PLCB3;PRKCA;PIK3CA;RAF1;PLCB4;KRAS;NFKB1;NRAS;MAPK1;PRKCH;PRKCG;PIK3CB;MAP2K1;PDK1,PIK3CA;RAF1;PLCB4;KRAS;NFKB1;NRAS;MAPK1;PRKCH;PRKCG;PIK3CB;MAP2K1;PDK1
Mesodermal commitment pathway WP2857,-0.3461838535227028,-1.3652629853202614,0.047619047619047616,0.46483451432310513,147,92,DKK1;JARID2;MBTD1;RARG;SRF;BCORL1;TRIM28;GATA6;CRTC1;FGFR1;GRHL2;PBX1;SMAD6;SMAD4;DIP2A;ARL4A;TEAD2;EXT1;ELP4;NOG;PRKAR1A;RPL38;FOXC1;TRIM5;AXIN1;ARID5B;INHBA;PRKACA;TEAD1;AHDC1;HES7;NABP2;SMAD3;ACVR2A;SLC2A12;YAP1;TCF4;JAK2;ADAM19;SMAD2;KDM6A;MACF1;EPB41L5;KLF4;ZNF281;TBX6;LATS1;CCND1;ACVR1;ZIC2;WNT3;BMPR1A;KLF5;WDFY2;BHLHE40;ELK4;BMPR2;GATA3;PBX3;EMSY;PIAS1;AEBP2;SETD2;CUL4B;NLK;CEP250;NFE2L2;ACACA;PHF6;UBR5;BMP4;CSRP2;SNAI1;PARP8;TWSG1;MTF2;SMAD1;CCDC6;DDAH1;C1QBP;WDCP;FOXA1;PPP2CA;EXT2;HTT;RGS10;ASCC3;CTBP2;HMGA2;NCAPG2;HPRT1;WDHD1,CUL4B;NLK;CEP250;NFE2L2;ACACA;PHF6;UBR5;BMP4;CSRP2;SNAI1;PARP8;TWSG1;MTF2;SMAD1;CCDC6;DDAH1;C1QBP;WDCP;FOXA1;PPP2CA;EXT2;HTT;RGS10;ASCC3;CTBP2;HMGA2;NCAPG2;HPRT1;WDHD1
Melatonin metabolism and effects WP3298,-0.5248198746177113,-1.3778642079982997,0.05263157894736842,0.46536630965166453,37,21,FOXO1;PER2;CRY2;SIRT1;EDN1;CSNK1D;SULT1A1;APOE;PRKCA;CYP1B1;ECE1;CALM2;CALM1;IRAK1;GSK3B;NFKB1;MAP2;TRAF6;CRY1;CSNK1E;CLOCK,PRKCA;CYP1B1;ECE1;CALM2;CALM1;IRAK1;GSK3B;NFKB1;MAP2;TRAF6;CRY1;CSNK1E;CLOCK
Sphingolipid Metabolism (general overview) WP4725,-0.49182821834014434,-1.3739005163494216,0.11627906976744186,0.4673301422483645,24,18,ASAH1;SGPL1;PLPP3;KDSR;UGCG;SPHK2;DEGS1;CERK;UGT8;SGMS1;SPHK1;SPTLC2;SMPD1;SPTLC1;SGMS2;CERS6;ENST00000645915.2;CERS2,SMPD1;SPTLC1;SGMS2;CERS6;ENST00000645915.2;CERS2
Translation inhibitors in chronically activated PDGFRA cells WP4566,-0.3542302288597443,-1.3674038249571046,0.06818181818181818,0.46760218474281257,46,40,MAPK3;EIF4A2;MAP2K2;AKT2;MAP2K7;EIF4B;RPS6;PDCD4;PIK3R3;PIM1;PRKACA;EIF4EBP1;RPS6KA2;RPS6KA1;PRKCD;ENST00000619536.4;AKT1;RPS6KB1;MAP2K3;CSNK2A1;PIK3R2;PRKCA;MAP2K5;EIF4A1;MAPK14;MAPK9;PIK3CA;RPTOR;EIF4G1;RPS6KB2;EIF4G3;MTOR;MAPK8;MAPK1;RPS6KA4;PIK3CB;MAP2K1;EIF4E;MAP2K4;PDK1,PIK3CA;RPTOR;EIF4G1;RPS6KB2;EIF4G3;MTOR;MAPK8;MAPK1;RPS6KA4;PIK3CB;MAP2K1;EIF4E;MAP2K4;PDK1
Cholesterol Biosynthesis Pathway WP197,-0.6527342103854525,-1.3678706784180292,0.19607843137254902,0.47619333430509225,15,15,NSDHL;PMVK;FDFT1;LSS;FDPS;MVD;SC5D;DHCR7;MSMO1;SQLE;CYP51A1;HMGCS1;IDI1;HMGCR;MVK,FDPS;MVD;SC5D;DHCR7;MSMO1;SQLE;CYP51A1;HMGCS1;IDI1;HMGCR;MVK
Wnt signaling WP428,-0.3652374218701965,-1.3473304473894843,0.08163265306122448,0.4793600733340245,115,66,DKK1;DVL2;FRAT2;WNT11;DVL1;CHD8;MYC;FZD7;DVL3;WNT5B;WNT5A;PPP3CA;FZD2;WNT6;CSNK2A2;WNT7B;VANGL2;CTNNB1;WNT10A;NFATC4;LRP5;AXIN1;PORCN;SENP2;LRP6;WNT7A;JUN;CTBP1;APC;FOSL1;PLAU;CCND1;CSNK2A1;CAMK2G;SERPINF1;WNT3;PLCB3;PPP3CB;PRKCA;NFATC2;RAC1;CSNK1A1;MAPK9;FZD3;PLCB4;NLK;MAPK8;CTNNBIP1;GSK3B;SFRP1;TCF7;RHOA;MAP3K7;PRKCG;FZD6;DAAM1;CSNK1E;VANGL1;ROCK2;CCND3;INVS;CTBP2;PPP3R1;RYK;ROR1;NFATC3,PLCB4;NLK;MAPK8;CTNNBIP1;GSK3B;SFRP1;TCF7;RHOA;MAP3K7;PRKCG;FZD6;DAAM1;CSNK1E;VANGL1;ROCK2;CCND3;INVS;CTBP2;PPP3R1;RYK;ROR1;NFATC3
PPAR signaling pathway WP3942,-0.41930453411161867,-1.3429152666991548,0.044444444444444446,0.481071064161815,67,32,SLC27A1;CPT1A;ILK;PPARA;ACOX2;ACAA1;ACSL5;PLTP;SLC27A2;DBI;CPT2;PCK2;RXRA;ACOX1;OLR1;ACSL4;SCP2;ACSL1;ACOX3;FADS2;SLC27A4;PPARG;CPT1B;ACADM;PPARD;PDPK1;SCD;EHHADH;FABP5;ACSL3;ME1;NR1H3,FADS2;SLC27A4;PPARG;CPT1B;ACADM;PPARD;PDPK1;SCD;EHHADH;FABP5;ACSL3;ME1;NR1H3
Joubert Syndrome WP4656,-0.33901035319322254,-1.3267410857094677,0.0,0.490453754276454,76,58,UNC119;B9D2;B9D1;CEP164;PDE6B;DVL1;TMEM237;PCM1;BBS1;DVL3;BBS7;TCTN2;MKS1;CEP104;KAT5;SUFU;TMEM231;INPP5E;ARL2;PDE6D;NPHP1;CEP41;ARL13B;PIBF1;ATM;NIN;RHEB;ARMC9;TCTN1;RP2;CEP120;ATF4;TMEM17;ARL3;MYO6;FLNA;MRE11;TMEM216;CCP110;MTOR;RAB3IP;NPHP4;TCTN3;CEP290;ANKS6;CETN2;RAD50;BBS2;CEP97;CPLANE1;RHOA;OFD1;PCNT;TMEM138;RAB8A;INVS;TMEM67;PARP1,ATF4;TMEM17;ARL3;MYO6;FLNA;MRE11;TMEM216;CCP110;MTOR;RAB3IP;NPHP4;TCTN3;CEP290;ANKS6;CETN2;RAD50;BBS2;CEP97;CPLANE1;RHOA;OFD1;PCNT;TMEM138;RAB8A;INVS;TMEM67;PARP1
Glycolysis and Gluconeogenesis WP534,-0.5216657356231711,-1.3324997472499414,0.17307692307692307,0.4928927559508164,45,30,MPC2;PFKP;LDHB;ENO2;DLAT;ENO3;HK1;MDH2;ALDOC;FBP1;PFKM;HK2;PFKL;DLD;SLC2A1;MDH1;PGAM1;PDHA1;MPC1;PKM;TPI1;ENO1;GOT1;PGK1;GPI;LDHA;PC;ALDOA;GAPDH;GOT2,DLD;SLC2A1;MDH1;PGAM1;PDHA1;MPC1;PKM;TPI1;ENO1;GOT1;PGK1;GPI;LDHA;PC;ALDOA;GAPDH;GOT2
Sterol regulatory element-binding proteins (SREBP) signaling WP1982,-0.42797929580980165,-1.3275393184803297,0.14583333333333334,0.4969221738781016,69,59,SEC13;PRKAG1;SEC31A;AMFR;MED15;SEC23B;PRKACA;INSIG2;ACSS1;CREB1;SREBF2;DBI;SIRT1;SREBF1;FDFT1;NFYA;PRKAG2;GSK3A;AKT1;ATF6;YY1;SAR1A;SAR1B;MBTPS1;RNF139;SEC24C;SEC24D;SCAP;PRKAB1;ACLY;PPARG;LSS;SP1;SEC24B;SCARB1;KPNB1;PIK3CA;MBTPS2;MDH1;FDPS;MVD;MTOR;SEC23A;ACACA;INSIG1;PRKAA1;SCD;SEC24A;FASN;SQLE;LDLR;CYP51A1;HMGCS1;CDK8;IDI1;GPAM;HMGCR;LPIN1;PRKAB2,PPARG;LSS;SP1;SEC24B;SCARB1;KPNB1;PIK3CA;MBTPS2;MDH1;FDPS;MVD;MTOR;SEC23A;ACACA;INSIG1;PRKAA1;SCD;SEC24A;FASN;SQLE;LDLR;CYP51A1;HMGCS1;CDK8;IDI1;GPAM;HMGCR;LPIN1;PRKAB2
Aryl Hydrocarbon Receptor Netpath WP2586,-0.39832740781797876,-1.3343517226338975,0.08695652173913043,0.4974491327051197,46,34,AIP;VEGFA;EGFR;MYC;PTGS2;CDC37;NQO1;NCOA7;HRAS;CDKN1B;SRC;NRIP1;AHRR;CDKN1A;RELA;NCOR2;GCLC;NF1;CYP1B1;EP300;KLF6;RAF1;KRAS;NFKB1;NFE2L2;NRAS;ARNT;RB1;MAPK1;PSRC1;MAP2K1;HSP90AA1;E2F1;CDK2,KLF6;RAF1;KRAS;NFKB1;NFE2L2;NRAS;ARNT;RB1;MAPK1;PSRC1;MAP2K1;HSP90AA1;E2F1;CDK2
Genes related to primary cilium development (based on CRISPR) WP4536,-0.3298241640651781,-1.3138371838283283,0.13043478260869565,0.5175815514980011,103,85,TTC23;TXNDC15;B9D1;IFT52;KIAA0753;IFT27;IFT140;DYNC2LI1;BBS1;RABL2A;IFT20;DYNLT1;IFT172;BBS7;TCTN2;FUZ;MKS1;WDR60;CEP44;DYNLL1;CEP19;CEP104;IFT80;TMEM231;IQCE;CPLANE2;KIFAP3;INPP5E;TTBK2;CEP76;KIF3B;IFT43;IFT122;ARL13B;PIBF1;TEDC1;TRAF3IP1;C2CD3;IFT46;IFT88;TUBD1;EVC;ARMC9;IFT81;TCTN1;TTC30B;LZTFL1;WDR19;BBS10;CEP120;BBS12;EFCAB7;TMEM17;TRAPPC11;TULP3;HSPB11;ARL3;ARL6;TMEM216;CEP192;CLUAP1;CEP295;WDR34;TCTN3;IFT57;BBS2;CEP97;CBY1;TMEM107;FAM92A;CPLANE1;ICK;MIB1;IFT74;OFD1;RAB23;MKKS;KATNB1;FOPNL;TEDC2;TMEM67;FGFR1OP;SASS6;SCLT1;CEP83,TMEM216;CEP192;CLUAP1;CEP295;WDR34;TCTN3;IFT57;BBS2;CEP97;CBY1;TMEM107;FAM92A;CPLANE1;ICK;MIB1;IFT74;OFD1;RAB23;MKKS;KATNB1;FOPNL;TEDC2;TMEM67;FGFR1OP;SASS6;SCLT1;CEP83
